"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2012-04-06T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,,,,,,,,,,,,,,"240,M,+0167,5","240,N,+0106,5",,,,,,,,,"024,W,+0106,D,4","024,D,+0067,D,4",,,"10020,4,10135,4","10020,4,10119,4",,,,,,,,"1,24,01386,240,9999,5","2,24,01073,250,9999,5","3,24,00362,999,9999,5","024,X,087,D,4","024,N,021,D,4","024,M,064,D,4","SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):18  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 51AVERAGE STATION PRESSURE:29.590 MINIMUM SEA LEVEL PRESSURE:29.88 TIME OF OCCURRENCE:0506 PEAK WIND SPEED (MPH): 31 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.1 24 HR AVG TEMP (F): 57DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):62  LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72295023174","2012-04-06T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,V,0051,5","22000,5,9,N","016093,5,N,5","+0139,5","-0094,6","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5","3,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET10304/06/12 00:53:02 METAR KLAX 060853Z 01010KT 10SM CLR 14/M09 A3003 RMK AO2 SLP168 T01391094 53004 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-06T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0133,5","-0078,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5",,,,,,,,,"0088,5",,,,,,,,"MET10004/06/12 01:53:02 METAR KLAX 060953Z 01011G17KT 10SM CLR 13/M08 A3003 RMK AO2 SLP168 T01331078 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-06T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0128,5","-0083,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5",,,,,,,,,"0088,5",,,,,,,,"MET10004/06/12 02:53:02 METAR KLAX 061053Z 01007G17KT 10SM CLR 13/M08 A3003 RMK AO2 SLP169 T01281083 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-06T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","340,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0128,5","-0083,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1","999,N,+0117,1",,,,,,,,,,,"10173,5,10054,5","3,9,003,9,+999,9",,,,,,,,"0093,5",,,,,,,,"MET11804/06/12 03:53:02 METAR KLAX 061153Z 34012G18KT 10SM CLR 13/M08 A3004 RMK AO2 SLP170 T01281083 10150 20117 53003 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-06T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","340,1,N,0062,1","22000,1,9,N","016000,1,N,1","+0128,1","-0083,1","10170,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0117,1","240,M,+0167,1",,,,,,,,,,,"99999,9,99999,9","3,1,003,1,+999,9",,,,,,,,,,,,,,,,"SYN098AAXX  06124 72295 32966 03412 10128 21083 30117 40170 53003 91153 333 10167 20117 91018 555 90612;","Q01 101173APOSP "
"72295023174","2012-04-06T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0122,5","-0089,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,,"MET09704/06/12 04:53:02 METAR KLAX 061253Z 01007KT 10SM CLR 12/M09 A3005 RMK AO2 SLP176 T01221089 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-06T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","030,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0106,5","+0011,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06706,5,99,9",,,"1,99,1,+06706,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,"MET09904/06/12 05:53:02 METAR KLAX 061353Z 03005KT 10SM FEW220 11/01 A3008 RMK AO2 SLP183 T01060011 (RPA)",
"72295023174","2012-04-06T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0117,5","+0044,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5","3,9,019,9,+999,9",,,,,,,,,,,,,,,,"MET10504/06/12 06:53:02 METAR KLAX 061453Z 05007KT 10SM FEW250 12/04 A3010 RMK AO2 SLP191 T01170044 53019 (DMQ)",
"72295023174","2012-04-06T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","030,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0139,5","+0033,5","10192,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,"MET09904/06/12 07:53:02 METAR KLAX 061553Z 03006KT 10SM FEW250 14/03 A3010 RMK AO2 SLP192 T01390033 (DMQ)",
"72295023174","2012-04-06T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","+0022,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04267,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+04267,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,"MET10604/06/12 08:53:02 METAR KLAX 061653Z VRB04KT 10SM FEW140 SCT250 16/02 A3010 RMK AO2 SLP191 T01560022 (DMQ)",
"72295023174","2012-04-06T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0167,5","+0011,5","10192,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0100,1",,,,,,,,,,,"10193,5,10074,5","1,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET12404/06/12 09:53:02 METAR KLAX 061753Z 11003KT 10SM FEW150 SCT250 17/01 A3010 RMK AO2 SLP192 T01670011 10172 20100 51002 (DMQ)",
"72295023174","2012-04-06T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","110,1,N,0015,1","22000,1,9,N","016000,1,N,1","+0167,1","+0011,1","10192,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0172,1","240,N,+0100,1",,,,,,,,,,,"99999,9,99999,9","1,1,002,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  06184 72295 32966 41103 10167 20011 30137 40192 51002 91753 333 10172 20100 555 90618;","Q01 101373APOSP "
"72295023174","2012-04-06T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0183,5","-0033,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,"MET10704/06/12 10:53:02 METAR KLAX 061853Z VRB04KT 10SM FEW150 SCT250 18/M03 A3009 RMK AO2 SLP189 T01831033 (DMQ)",
"72295023174","2012-04-06T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0194,5","-0006,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04572,5,99,9","04,5,+07620,5,99,9",,"2,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,"MET10704/06/12 11:53:02 METAR KLAX 061953Z 24008KT 10SM SCT150 SCT250 19/M01 A3008 RMK AO2 SLP184 T01941006 (DMQ)",
"72295023174","2012-04-06T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0057,5","07620,5,M,N","016093,5,N,5","+0183,5","-0028,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04877,5,99,9","07,5,+07620,5,99,9",,"2,99,1,+04877,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5","8,9,015,9,+999,9",,,,,,,,,,,,,,,,"MET11304/06/12 12:53:02 METAR KLAX 062053Z 24011KT 10SM SCT160 BKN250 18/M03 A3006 RMK AO2 SLP176 T01831028 58015 (DMQ)",
"72295023174","2012-04-06T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0067,5","07620,5,M,N","016093,5,N,5","+0189,5","+0000,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04877,5,99,9","07,5,+07620,5,99,9",,"2,99,1,+04877,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5",,,,,,,,,,,,,,,,,"MET10604/06/12 13:53:02 METAR KLAX 062153Z 24013KT 10SM SCT160 BKN250 19/00 A3003 RMK AO2 SLP170 T01890000 (DMQ)",
"72295023174","2012-04-06T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0189,5","+0017,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,"MET09804/06/12 14:53:02 METAR KLAX 062253Z 24008KT 10SM FEW250 19/02 A3001 RMK AO2 SLP161 T01890017 (AR)",
"72295023174","2012-04-06T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0178,5","+0039,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,+0167,1",,,,,,,,,,,"10159,5,10040,5","6,9,019,9,+999,9",,,,,,,,,,,,,,,,"MET11604/06/12 15:53:02 METAR KLAX 062353Z 26008KT 10SM FEW250 18/04 A3000 RMK AO2 SLP158 T01780039 10194 20167 56019 (AR)",
"72295023174","2012-04-07T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0178,1","+0039,1","10158,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0194,1","180,N,+0117,1",,,,,,,,,,,"99999,9,99999,9","6,1,019,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  07004 72295 32966 22608 10178 20039 30103 40158 56019 92353 333 10194 20117 555 90700;","Q01 101033APOSP "
"72295023174","2012-04-07T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0172,5","+0050,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+06096,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,"MET10004/06/12 16:53:01 METAR KLAX 070053Z 25006KT 10SM FEW200 SCT250 17/05 A2999 RMK AO2 SLP156 T01720050",
"72295023174","2012-04-07T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","220,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0167,5","+0050,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","07,5,+07620,5,99,9",,"1,99,1,+06096,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,"MET10004/06/12 17:53:01 METAR KLAX 070153Z 22003KT 10SM FEW200 BKN250 17/05 A2998 RMK AO2 SLP153 T01670050",
"72295023174","2012-04-07T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","150,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0161,5","+0061,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+07620,5,99,9",,,"2,99,1,+07620,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5","6,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET09904/06/12 18:53:01 METAR KLAX 070253Z 15004KT 10SM SCT250 16/06 A2998 RMK AO2 SLP153 T01610061 56005",
"72295023174","2012-04-07T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0156,5","+0061,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,,"MET09304/06/12 19:53:01 METAR KLAX 070353Z 00000KT 10SM FEW250 16/06 A3000 RMK AO2 SLP160 T01560061",
"72295023174","2012-04-07T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0156,5","+0056,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,,,,,,,,"MET09304/06/12 20:53:01 METAR KLAX 070453Z 07003KT 10SM FEW250 16/06 A3002 RMK AO2 SLP165 T01560056",
"72295023174","2012-04-07T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0167,5","+0044,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0183,1","999,N,+0150,1",,,,,,,,,,,"10166,5,10047,5","1,9,013,9,+999,9",,,,,,,,,,,,,,,,"MET11104/06/12 21:53:01 METAR KLAX 070553Z 00000KT 10SM FEW250 17/04 A3002 RMK AO2 SLP165 T01670044 10183 20150 51013",
"72295023174","2012-04-07T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","016000,1,N,1","+0167,1","+0044,1","10165,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0183,1","240,N,+0117,1",,,,,,,,,,,"99999,9,99999,9","1,1,013,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  07064 72295 32966 20000 10167 20044 30110 40165 51013 90553 333 10183 20117 555 90706;","Q01 101103APOSP "
"72295023174","2012-04-07T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0156,5","+0050,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,,,,,,,,"MET09304/06/12 22:53:01 METAR KLAX 070653Z 00000KT 10SM FEW250 16/05 A3002 RMK AO2 SLP166 T01560050",
"72295023174","2012-04-07T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0144,5","+0050,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,,,,,,,,"MET10304/06/12 23:53:01 METAR KLAX 070753Z 00000KT 10SM FEW250 14/05 A3002 RMK AO2 SLP165 T01440050 401940100",
"72295023174","2012-04-07T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0194,5","240,N,+0100,5",,,,,,,,,"024,W,+0089,D,4","024,D,+0006,D,4",,,"10051,4,10173,4","10052,4,10152,4",,,,,,,,"1,24,01162,010,9999,5","2,24,00805,360,9999,5","3,24,00300,999,9999,5","024,X,061,D,4","024,N,019,D,4","024,M,039,D,4","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE:29.685 MINIMUM SEA LEVEL PRESSURE:29.98 TIME OF OCCURRENCE:1910 PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.7 24 HR AVG TEMP (F): 59DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):67  LATEST NIGHT MIN TEMP(1900-0800 LST):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72295023174","2012-04-07T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0150,5","+0000,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5","8,9,001,9,+999,9",,,,,,,,,,,,,,,,"MET10204/07/12 00:53:02 METAR KLAX 070853Z 05004KT 10SM CLR 15/00 A3002 RMK AO2 SLP163 T01500000 58001 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-07T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","020,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0150,5","-0050,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,"MET09704/07/12 01:53:02 METAR KLAX 070953Z 02006KT 10SM CLR 15/M05 A3001 RMK AO2 SLP161 T01501050 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-07T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0133,5","-0056,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,"MET09704/07/12 02:53:02 METAR KLAX 071053Z 08003KT 10SM CLR 13/M06 A3001 RMK AO2 SLP161 T01331056 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-07T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","020,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0139,5","-0078,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0122,1",,,,,,,,,,,"10163,5,10044,5","6,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET11504/07/12 03:53:02 METAR KLAX 071153Z 02004KT 10SM CLR 14/M08 A3001 RMK AO2 SLP159 T01391078 10172 20122 56004 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-04-07T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","020,1,N,0021,1","22000,1,9,N","016000,1,N,1","+0139,1","-0078,1","10159,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0122,1","240,M,+0194,1",,,,,,,,,,,"99999,9,99999,9","6,1,004,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  07124 72295 32966 00204 10139 21078 30107 40159 56004 91153 333 10194 20122 555 90712;","Q01 101073APOSP "
