"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AW1","AW2","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2008-01-20T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","+0067,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,"MET09801/20/08 11:52:05 METAR KLAX 201950Z 00000KT 10SM FEW010 15/07 A3000 RMK AO2 SLP159 T01500067 (AR)",
"72295023174","2008-01-20T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0156,5","+0067,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5","8,9,025,9,+999,9",,,,,,,,,,,,,,,"MET10401/20/08 12:51:53 METAR KLAX 202050Z 00000KT 10SM FEW010 16/07 A2996 RMK AO2 SLP146 T01560067 58025 (AR)",
"72295023174","2008-01-20T20:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","016093,1,N,1","+0160,1","+0070,1","10146,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00300,5,99,9",,,,"1,99,1,+00300,1,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,1,99999,9","8,1,025,1,+999,9",,,,,,,,,,,,,,,"MET082SPECI KLAX 202050Z 00000KT 10SM FEW010 16/07 A2996 RMK AO2 SLP146 T01560067 58025;",
"72295023174","2008-01-20T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0156,5","+0072,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,"MET09801/20/08 13:52:29 METAR KLAX 202150Z 26009KT 10SM FEW010 16/07 A2994 RMK AO2 SLP138 T01560072 (AR)",
"72295023174","2008-01-20T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0156,5","+0056,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+00762,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+00762,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,"MET10501/20/08 14:51:57 METAR KLAX 202250Z 25009KT 10SM FEW010 SCT025 16/06 A2992 RMK AO2 SLP133 T01560056 (AR)",
"72295023174","2008-01-20T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0144,5","+0083,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9",,,,"1,99,1,+00457,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0122,1",,,,,,,,,,,"10135,5,10017,5","5,9,012,9,+999,9",,,,,,,,,,,,,,,"MET11601/20/08 15:52:09 METAR KLAX 202350Z 24012KT 10SM FEW015 14/08 A2993 RMK AO2 SLP135 T01440083 10167 20122 55012 (MS)",
"72295023174","2008-01-21T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","240,1,N,0062,1","22000,1,9,N","016000,1,N,1","+0144,1","+0083,1","10135,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0167,1","180,N,+0078,1",,,,,,,,,,,"99999,9,99999,9","5,1,012,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  21004 72295 32466 22412 10144 20083 30080 40135 55012 92350 333 10167 20078 555 92100;","Q01 100803APOSP "
"72295023174","2008-01-21T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0133,5","+0083,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00518,5,99,9",,,,"2,99,1,+00518,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,"MET09801/20/08 16:51:57 METAR KLAX 210050Z 23011KT 10SM SCT017 13/08 A2993 RMK AO2 SLP134 T01330083 (MS)",
"72295023174","2008-01-21T01:48:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0036,5","00579,5,M,N","016093,5,N,5","+0130,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00579,5,99,9",,,,"3,99,1,+00579,5,9",,,,,,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,"MET08601/20/08 17:49:21 SPECI KLAX 210148Z 24007KT 10SM BKN019 13/08 A2993 RMK AO2 FIBI (MS)",
"72295023174","2008-01-21T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0036,5","00579,5,M,N","016093,5,N,5","+0128,5","+0083,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00579,5,99,9",,,,"3,99,1,+00579,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,"MET09801/20/08 17:51:52 METAR KLAX 210150Z 24007KT 10SM BKN019 13/08 A2993 RMK AO2 SLP136 T01280083 (MS)",
"72295023174","2008-01-21T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0026,5","00671,5,M,N","016093,5,N,5","+0128,5","+0078,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00671,5,99,9",,,,"3,99,1,+00671,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5","3,9,002,9,+999,9",,,,,,,,,,,,,,,"MET10401/20/08 18:51:51 METAR KLAX 210250Z 23005KT 10SM BKN022 13/08 A2994 RMK AO2 SLP138 T01280078 53002 (MS)",
"72295023174","2008-01-21T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0021,5","00732,5,M,N","016093,5,N,5","+0128,5","+0078,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","07,5,+00732,5,99,9",,,"1,99,1,+00610,5,9","3,99,1,+00732,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,"MET10501/20/08 19:51:52 METAR KLAX 210350Z 27004KT 10SM FEW020 BKN024 13/08 A2995 RMK AO2 SLP141 T01280078 (MS)",
"72295023174","2008-01-21T04:26:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","250,5,N,0041,5","00914,5,M,N","016093,5,N,5","+0120,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","07,5,+00914,5,99,9",,,"1,99,1,+00610,5,9","3,99,1,+00914,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,"MET08801/20/08 20:27:51 SPECI KLAX 210426Z 25008KT 10SM FEW020 BKN030 12/08 A2995 RMK AO2 (MS)",
"72295023174","2008-01-21T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0036,5","00945,5,M,N","016093,5,N,5","+0122,5","+0072,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00945,5,99,9",,,,"3,99,1,+00945,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,"MET09801/20/08 20:51:51 METAR KLAX 210450Z 26007KT 10SM BKN031 12/07 A2995 RMK AO2 SLP141 T01220072 (MS)",
"72295023174","2008-01-21T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","01067,5,M,N","016093,5,N,5","+0122,5","+0072,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01067,5,99,9",,,,"3,99,1,+01067,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1","999,N,+0122,1",,,,,,,,,,,"10146,5,10027,5","1,9,006,9,+999,9",,,,,,,,,,,,,,,"MET11601/20/08 21:51:53 METAR KLAX 210550Z 26005KT 10SM BKN035 12/07 A2996 RMK AO2 SLP143 T01220072 10139 20122 51006 (MS)",
"72295023174","2008-01-21T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0026,1","99999,9,9,N","016000,1,N,1","+0122,1","+0072,1","10143,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,01250,1,99,9,99,9","240,M,+0139,1","240,N,+0078,1",,,,,,,,,,,"99999,9,99999,9","1,1,006,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  21064 72295 32666 62605 10122 20072 30090 40143 51006 90550 333 10139 20078 555 92106;","Q01 100903APOSP "
"72295023174","2008-01-21T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","01128,5,M,N","016093,5,N,5","+0122,5","+0067,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00640,5,99,9","07,5,+01128,5,99,9",,,"1,99,1,+00640,5,9","3,99,1,+01128,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,"MET10501/20/08 22:51:51 METAR KLAX 210650Z 26009KT 10SM FEW021 BKN037 12/07 A2997 RMK AO2 SLP145 T01220067 (MS)",
"72295023174","2008-01-21T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0036,5","01067,5,M,N","016093,5,N,5","+0122,5","+0061,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","07,5,+01067,5,99,9",,,"1,99,1,+00610,5,9","3,99,1,+01067,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,"MET11501/20/08 23:51:53 METAR KLAX 210750Z 23007KT 10SM FEW020 BKN035 12/06 A2997 RMK AO2 SLP146 T01220061 401670067 (GG)",
"72295023174","2008-01-21T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"08,6,24,6",,,,,,,,,,,,,"240,M,+0167,5","240,N,+0067,5",,,,,,,,,"024,W,+0083,D,4","024,D,+0050,D,4",,,"10037,4,10156,4","10037,4,10132,4",,,,,,,"1,24,00805,230,1554,5","2,24,00715,240,1548,5","3,24,00232,999,9999,5","024,X,074,D,4","024,N,052,D,4","024,M,064,D,4","SOD77524 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):8  24 HR MAX TEMP (F):62 24 HR MAX TEMP TIME (LST):1340 24 HR MIN TEMP (F):44 24 HR MIN TEMP TIME (LST):0617 AVERAGE STATION PRESSURE(D):29.641 MINIMUM SEA LEVEL PRESSURE:29.92 TIME OF OCCURRENCE:1724 PEAK WIND SPEED (MPH):18  PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1554  FASTEST 2MIN SPEED (MPH):16 FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1548 AVERAGE WIND SPEED (MPH): 5.2 24 HR AVG TEMP (F):53 DEPART FROM NORMAL:  -4 HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 62 LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     87AXW093"
"72295023174","2008-01-21T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","01219,5,M,N","016093,5,N,5","+0122,5","+0061,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01219,5,99,9",,,,"3,99,1,+01219,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5","1,9,004,9,+999,9",,,,,,,,,,,,,,,"MET10401/21/08 00:51:53 METAR KLAX 210850Z 25009KT 10SM BKN040 12/06 A2997 RMK AO2 SLP147 T01220061 51004 (GG)",
"72295023174","2008-01-21T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0057,5","01372,5,M,N","014484,5,N,5","+0117,5","+0061,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01372,5,99,9",,,,"3,99,1,+01372,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,"MET09701/21/08 01:51:52 METAR KLAX 210950Z 25011KT 9SM BKN045 12/06 A2999 RMK AO2 SLP154 T01170061 (GG)",
"72295023174","2008-01-21T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0088,5","01372,5,M,N","016093,5,N,5","+0111,5","+0039,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01372,5,99,9",,,,"4,99,1,+01372,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,"MET09801/21/08 02:51:53 METAR KLAX 211050Z 25017KT 10SM OVC045 11/04 A3001 RMK AO2 SLP159 T01110039 (GG)",
"72295023174","2008-01-21T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0057,5","01036,5,M,N","016093,5,N,5","+0106,5","+0039,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,9","07,5,+01036,5,99,9","08,5,+01372,5,99,9",,"1,99,1,+00762,5,9","3,99,1,+01036,5,9","4,99,1,+01372,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0122,1","999,N,+0106,1",,,,,,,,,,,"10159,5,10040,5","0,9,012,9,+999,9",,,,,,,,,,,,,,,"MET13001/21/08 03:51:54 METAR KLAX 211150Z 24011KT 10SM FEW025 BKN034 OVC045 11/04 A3000 RMK AO2 SLP158 T01060039 10122 20106 50012 (GG)",
"72295023174","2008-01-21T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","240,1,N,0057,1","99999,9,9,N","016000,1,N,1","+0106,1","+0039,1","10158,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9","120,N,+0106,1","240,M,+0167,1",,,,,,,,,,,"99999,9,99999,9","0,1,012,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  21124 72295 32566 82411 10106 20039 30103 40158 50012 91150 333 10167 20106 555 92112;","Q01 101033APOSP "
"72295023174","2008-01-21T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","01280,5,M,N","016093,5,N,5","+0106,5","+0017,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00853,5,99,9","07,5,+01280,5,99,9",,,"1,99,1,+00853,5,9","3,99,1,+01280,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,"MET10501/21/08 04:51:51 METAR KLAX 211250Z 25009KT 10SM FEW028 BKN042 11/02 A3000 RMK AO2 SLP158 T01060017 (GG)",
"72295023174","2008-01-21T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0106,5","+0022,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01494,5,99,9",,,,"2,99,1,+01494,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,"MET09801/21/08 05:51:52 METAR KLAX 211350Z 23005KT 10SM SCT049 11/02 A3001 RMK AO2 SLP161 T01060022 (GG)",
"72295023174","2008-01-21T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0036,5","01676,5,M,N","016093,5,N,5","+0111,5","+0028,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","07,5,+01676,5,99,9",,,"1,99,1,+00610,5,9","3,99,1,+01676,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5","3,9,012,9,+999,9",,,,,,,,,,,,,,,"MET11101/21/08 06:51:52 METAR KLAX 211450Z 25007KT 10SM FEW020 BKN055 11/03 A3004 RMK AO2 SLP171 T01110028 53012 (GG)",
"72295023174","2008-01-21T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","160,5,N,0026,5","01676,5,M,N","016093,5,N,5","+0106,5","+0039,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01006,5,99,9","04,5,+01219,5,99,9","07,5,+01676,5,99,9",,"1,99,1,+01006,5,9","2,99,1,+01219,5,9","3,99,1,+01676,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,"MET11301/21/08 07:51:53 METAR KLAX 211550Z 16005KT 10SM FEW033 SCT040 BKN055 11/04 A3005 RMK AO2 SLP175 T01060039 (DMQ)",
"72295023174","2008-01-21T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","01524,5,M,N","016093,5,N,5","+0111,5","+0033,5","10177,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01219,5,99,9","07,5,+01524,5,99,9","07,5,+01829,5,99,9",,"2,99,1,+01219,5,9","3,99,1,+01524,5,9","3,99,1,+01829,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,"MET12801/21/08 08:51:53 METAR KLAX 211650Z 26009KT 10SM SCT040 BKN050 BKN060 11/03 A3006 RMK AO2 RAB26E40 SLP177 P0000 T01110033 (DMQ)",
"72295023174","2008-01-21T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0041,5","01829,5,M,N","016093,5,N,5","+0117,5","+0028,5","10183,5","01,0000,9,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01250,5,99,9","04,5,+01524,5,99,9","07,5,+01829,5,99,9",,"1,99,1,+01250,5,9","2,99,1,+01524,5,9","3,99,1,+01829,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0117,1","999,N,+0100,1",,,,,,,,,,,"10183,5,10064,5","3,9,013,9,+999,9",,,,,,,,,,,,,,,"MET13701/21/08 09:51:54 METAR KLAX 211750Z 26008KT 10SM FEW041 SCT050 BKN060 12/03 A3007 RMK AO2 SLP183 60000 T01170028 10117 20100 53013 (DMQ)",
"72295023174","2008-01-21T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0041,1","99999,9,9,N","016000,1,N,1","+0117,1","+0028,1","10183,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,01250,1,99,9,99,9","120,M,+0122,1","240,N,+0100,1",,,,,,,,,,,"99999,9,99999,9","3,1,013,1,+999,9",,,,,,,,,,,,,,,"SYN098AAXX  21184 72295 12666 62608 10117 20028 30127 40183 53013 69901 91750 333 10122 20100 555 92118;","Q01  00002PRCP06Q02 101273APOSP "
"72295023174","2008-01-21T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","01829,5,M,N","016093,5,N,5","+0117,5","+0022,5","10186,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,"61,5",,,,,,"02,5,+01158,5,99,9","04,5,+01494,5,99,9","07,5,+01829,5,99,9",,"1,99,1,+01158,5,9","2,99,1,+01494,5,9","3,99,1,+01829,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,"61,1",,,,,,,,,,"MET12901/21/08 10:51:53 METAR KLAX 211850Z 25008KT 10SM -RA FEW038 SCT049 BKN060 12/02 A3008 RMK AO2 RAB27 SLP186 P0000 T01170022 (DMQ)",
"72295023174","2008-01-21T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","02134,5,M,N","016093,5,N,5","+0122,5","+0028,5","10184,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01219,5,99,9","07,5,+02134,5,99,9",,,"2,99,1,+01219,5,9","3,99,1,+02134,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,"MET11801/21/08 11:53:53 METAR KLAX 211950Z 25005KT 10SM SCT040 BKN070 12/03 A3008 RMK AO2 RAE21 SLP184 P0000 T01220028 (DMQ)",
"72295023174","2008-01-21T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0031,5","02134,5,M,N","016093,5,N,5","+0117,5","+0028,5","10177,5","01,0000,9,5","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01219,5,99,9","07,5,+02134,5,99,9",,,"2,99,1,+01219,5,9","3,99,1,+02134,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5","8,9,007,9,+999,9",,,,,,,,,,,,,,,"MET11801/21/08 12:51:58 METAR KLAX 212050Z VRB06KT 10SM SCT040 BKN070 12/03 A3005 RMK AO2 SLP177 60000 T01170028 58007 (DMQ)",
"72295023174","2008-01-21T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0021,5","02134,5,M,N","016093,5,N,5","+0122,5","+0028,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01097,5,99,9","07,5,+02134,5,99,9",,,"1,99,1,+01097,5,9","3,99,1,+02134,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,"MET10601/21/08 13:51:57 METAR KLAX 212150Z 25004KT 10SM FEW036 BKN070 12/03 A3005 RMK AO2 SLP174 T01220028 (DMQ)",
"72295023174","2008-01-21T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0031,5","02134,5,M,N","016093,5,N,5","+0128,5","+0033,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01097,5,99,9","07,5,+02134,5,99,9",,,"2,99,1,+01097,5,9","3,99,1,+02134,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,"MET10601/21/08 14:51:53 METAR KLAX 212250Z VRB06KT 10SM SCT036 BKN070 13/03 A3006 RMK AO2 SLP178 T01280033 (DMQ)",
