"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AG1","AJ1","AT1","AT2","AT3","AT4","AT5","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GF1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","1998-04-24T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","330,5,N,0021,5","01829,5,M,N","016000,5,N,1","+0139,5","+0117,5","10153,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00450,1,99,9","02,1,+01350,1,99,9","08,1,+01800,1,99,9",,"1,99,5,+00457,5,9","2,99,5,+01372,5,9","4,99,5,+01829,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1",,,,,,,,,,,,,"MET025NEW AO2 SLP153 T01390117;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","300,5,N,0021,5","01829,5,M,N","016000,5,N,1","+0139,5","+0117,5","10151,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+00450,1,99,9","02,1,+01230,1,99,9","07,1,+01800,1,99,9",,"1,99,5,+00457,5,9","2,99,5,+01250,5,9","3,99,5,+01829,5,9","99,99,9,99,9,99,9,00450,1,99,9,99,9",,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,"10152,5,10113,1","6,1,008,1,+999,9",,,,,,,,,,,,"MET055NEW AO2 SLP151 CITY MIN 59 T01390117 10144 20133 56008;","Q01+000062SCOTCVQ02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0139,5","+0111,5","10149,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00810,1,99,9","02,1,+01800,1,99,9",,,"1,99,5,+00823,5,9","2,99,5,+01981,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10114,1",,,,,,,,,,,,,"MET025NEW AO2 SLP149 T01390111;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","300,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0139,5","+0106,5","10153,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00750,1,99,9","02,1,+01800,1,99,9","02,1,+04200,1,99,9",,"1,99,5,+00762,5,9","2,99,5,+01981,5,9","2,99,5,+04267,5,9","04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1",,,,,,,,,,,,,"MET025NEW AO2 SLP153 T01390106;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0017,02,008,0144,02,015,0009,02,008","0060,0856,9,0772,9","0060,0079,9,1047,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0015,5","22000,5,M,N","016000,5,N,1","+0150,5","+0106,5","10154,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"02,1,+00750,1,99,9","02,1,+01800,1,99,9",,,"1,99,5,+00762,5,9","2,99,5,+01829,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1","3,1,003,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP154 T01500106 53003;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0198,02,008,0521,02,015,0062,02,008","0060,0749,9,0844,9","0060,0351,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0156,5","+0128,5","10156,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00600,1,99,9",,,,"1,99,5,+00610,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1",,,,,,,,,,,,,"MET025NEW AO2 SLP156 T01560128;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0406,02,008,0676,02,015,0094,02,008","0060,0625,9,0927,9","0060,0622,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0156,5","+0128,5","10160,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00450,1,99,9",,,,"2,99,5,+00457,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10124,1",,,,,,,,,,,,,"MET025NEW AO2 SLP160 T01560128;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0600,02,008,0701,02,015,0151,02,008","0060,0502,9,1022,9","0060,0863,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","230,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0167,5","+0128,5","10161,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+00450,1,99,9","02,1,+01800,1,99,9",,,"2,99,5,+00457,5,9","2,99,5,+01829,5,9",,"04,99,1,99,9,99,9,00450,1,99,9,99,9",,"0060,0779,02,008,0751,02,015,0190,02,008","0060,0384,9,1147,9","0060,1057,9,1351,9",,,,,,,,,"10163,5,10124,1","1,1,006,1,+999,9",,,,,,,,,,,,"MET043NEW AO2 SLP161 T01670128 10167 20133 51006;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0077,5","22000,5,M,N","016000,5,N,1","+0167,5","+0128,5","10159,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00450,1,99,9","02,1,+01800,1,99,9",,,"1,99,5,+00457,5,9","2,99,5,+01829,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP159 T01670128;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0911,02,008,0835,02,015,0174,02,008","0060,0281,9,1341,9","0060,1190,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0167,5","+0128,5","10156,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00540,1,99,9","02,1,+01800,1,99,9",,,"1,99,5,+00549,5,9","2,99,5,+01981,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1",,,,,,,,,"0087,1",,,,"MET025NEW AO2 SLP156 T01670128;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0956,02,008,0792,02,015,0220,02,008","0060,0218,9,1659,9","0060,1254,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0172,5","+0133,5","10154,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"02,1,+00480,1,99,9","02,1,+01800,1,99,9",,,"1,99,5,+00488,5,9","2,99,5,+01981,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1","6,1,006,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP154 T01720133 56006;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0917,02,008,0699,02,015,0271,02,008","0060,0229,9,2043,9","0060,1244,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0172,5","+0133,5","10151,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00480,1,99,9","02,1,+02100,1,99,9",,,"1,99,5,+00488,5,9","2,99,5,+02134,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10114,1",,,,,,,,,,,,,"MET025NEW AO2 SLP151 T01720133;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0864,02,008,0735,02,015,0231,02,008","0060,0307,9,2323,9","0060,1160,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-24T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0077,5","02134,5,M,N","016000,5,N,1","+0172,5","+0139,5","10146,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00450,1,99,9","07,1,+02100,1,99,9",,,"1,99,5,+00457,5,9","3,99,5,+02134,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10107,1",,,,,,,,,,,,,"MET037NEW AO2 SLP146 CITY MAX 69 T01720139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-24T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0727,02,008,0688,02,015,0212,02,008","0060,0415,9,2493,9","0060,1009,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","230,5,N,0057,5","02134,5,M,N","016000,5,N,1","+0167,5","+0139,5","10143,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+00450,1,99,9","02,1,+01350,1,99,9","07,1,+02100,1,99,9",,"1,99,5,+00457,5,9","2,99,5,+01372,5,9","3,99,5,+02134,5,9","99,99,9,99,9,99,9,00450,1,99,9,99,9",,"0060,0533,02,008,0572,02,015,0193,02,008","0060,0535,9,2608,9","0060,0802,9,1351,9",,,,,,,,,"10146,5,10107,1","6,1,010,1,+999,9",,,,,,,,,,,,"MET055NEW AO2 SLP143 CITY MAX 69 T01670139 10178 20161 56010;","Q01+000062SCOTCVQ02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0052,5","02438,5,M,N","016000,5,N,1","+0161,5","+0122,5","10144,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00420,1,99,9","02,1,+01500,1,99,9","07,1,+02400,1,99,9",,"1,99,5,+00427,5,9","2,99,5,+01676,5,9","3,99,5,+02438,5,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10107,1",,,,,,,,,,,,,"MET025NEW AO2 SLP144 T01610122;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0356,02,008,0428,02,015,0181,02,008","0060,0659,9,2698,9","0060,0551,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0156,5","+0128,5","10143,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00420,1,99,9","02,1,+01800,1,99,9","02,1,+02400,1,99,9",,"1,99,5,+00427,5,9","2,99,5,+01829,5,9","2,99,5,+02438,5,9","04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10104,1",,,,,,,,,,,,,"MET025NEW AO2 SLP143 T01560128;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0171,02,008,0195,02,015,0131,02,008","0060,0782,9,2780,9","0060,0275,9,1351,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0072,5","01829,5,M,N","016000,5,N,1","+0150,5","+0106,5","10143,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"07,1,+01800,1,99,9",,,,"3,99,5,+01829,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10107,1","5,1,001,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP143 T01500106 55001;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0029,02,015,0000,02,008","0060,0872,9,2841,9","0060,0033,9,0687,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0077,5","01829,5,M,N","016000,5,N,1","+0144,5","+0117,5","10145,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"07,1,+01800,1,99,9",,,,"3,99,5,+01829,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10107,1",,,,,,,,,,,,,"MET025NEW AO2 SLP145 T01440117;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0144,5","+0106,5","10149,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+01800,1,99,9",,,,"1,99,5,+01829,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10114,1",,,,,,,,,,,,,"MET025NEW AO2 SLP149 T01440106;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","260,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0139,5","+0111,5","10151,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+01500,1,99,9",,,,"1,99,5,+01676,5,9",,,"02,99,1,99,9,99,9,01750,1,99,9,99,9",,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,"10152,5,10113,1","3,1,007,1,+999,9",,,,,,,,,,,,"MET043NEW AO2 SLP151 T01390111 10167 20139 53007;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0133,5","+0111,5","10147,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+01800,1,99,9",,,,"1,99,5,+01829,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10111,1",,,,,,,,,,,,,"MET025NEW AO2 SLP147 T01330111;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0036,5","22000,5,M,N","014400,5,N,1","+0128,5","+0111,5","10147,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"999,M,+0178,1","999,N,+0128,1",,,,,,,"10149,5,10111,1",,,,,,,,,,,,,"MET032NEW AO2 SLP147 T01280111 4017801","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,"0000,9,5,999999,9,9",,,,,,,,,,,,,,,,,,,"240,M,+0178,5","240,N,+0128,5",,,,,,,,,"10095,9,99999,4",,,,,,,,"1,24,01028,280,1958,5","2,24,00894,260,1930,5","3,24,00478,999,9999,5","SOD56624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0.0  24 HR MAX TEMP (F): 6424 HR MAX TEMP TIME (LST):1447 24 HR MIN TEMP (F): 5524 HR MIN TEMP TIME (LST):2349 AVERAGE STATION PRESSURE:29.81  PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):1958  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1930 AVERAGE WIND SPEED (MPH):10.7 24 HR AVG TEMP (F):60 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72295023174","1998-04-25T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0026,5","22000,5,M,N","014400,5,N,1","+0122,5","+0117,5","10141,5","01,0000,9,5",,,,,,"0,000",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10104,1","8,1,009,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP141 T01220117 58009;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","014400,5,N,1","+0133,5","+0117,5","10136,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00510,1,99,9","02,1,+01800,1,99,9",,,"1,99,5,+00518,5,9","2,99,5,+01829,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10100,1",,,,,,,,,,,,,"MET025NEW AO2 SLP136 T01330117;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-04-25T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-04-25T10:23:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","120,1,N,0026,1","00390,1,9,N","012874,1,N,1","+0130,1","+0120,1","10137,1",,,,,,,"0,999",,,,,,,,"07,1,+00390,1,99,9",,,,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,1,10100,1",,,,,,,,,,,,,"MET008NEW AO2;","Q01+999990APOSP Q02+999990APOSLPQ03+000000PRSWM2"
