"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2009-01-15T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","-0044,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,"MET09101/15/09 01:53:00 METAR KLAX 150953Z 00000KT 10SM CLR 15/M04 A3007 RMK AO2 SLP180 T01501044","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","-0022,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,"MET09101/15/09 02:53:00 METAR KLAX 151053Z 00000KT 10SM CLR 12/M02 A3008 RMK AO2 SLP183 T01221022","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0133,5","-0033,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0117,1",,,,,,,,,,,"10186,5,10067,5","6,9,001,9,+999,9",,,,,,,,,,,,,,,,"MET10901/15/09 03:53:00 METAR KLAX 151153Z 00000KT 10SM CLR 13/M03 A3008 RMK AO2 SLP182 T01331033 10217 20117 56001","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","016000,1,N,1","+0133,1","-0033,1","10182,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0117,1","240,M,+0272,1",,,,,,,,,,,"99999,9,99999,9","6,1,001,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  15124 72295 32966 00000 10133 21033 30130 40182 56001 91153 333 10272 20117 555 91512;","Q01 101303APOSP "
"72295023174","2009-01-15T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0133,5","-0039,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,"MET09101/15/09 04:53:00 METAR KLAX 151253Z 00000KT 10SM CLR 13/M04 A3007 RMK AO2 SLP181 T01331039","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0117,5","-0039,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,"MET09101/15/09 05:53:00 METAR KLAX 151353Z 12003KT 10SM CLR 12/M04 A3008 RMK AO2 SLP183 T01171039","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0144,5","-0061,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5","3,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET09701/15/09 06:53:00 METAR KLAX 151453Z 00000KT 10SM CLR 14/M06 A3008 RMK AO2 SLP185 T01441061 53003","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0133,5","-0033,5","10192,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,"MET09101/15/09 07:53:00 METAR KLAX 151553Z 08004KT 10SM CLR 13/M03 A3010 RMK AO2 SLP192 T01331033","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","150,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0172,5","-0033,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,,"MET09101/15/09 08:53:00 METAR KLAX 151653Z 15006KT 10SM CLR 17/M03 A3012 RMK AO2 SLP198 T01721033","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0217,5","-0044,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0111,1",,,,,,,,,,,"10203,5,10084,5","1,9,017,9,+999,9",,,,,,,,,,,,,,,,"MET10901/15/09 09:53:00 METAR KLAX 151753Z 00000KT 10SM CLR 22/M04 A3013 RMK AO2 SLP201 T02171044 10217 20111 51017","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","016000,1,N,1","+0217,1","-0044,1","10201,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0217,1","240,N,+0111,1",,,,,,,,,,,"99999,9,99999,9","1,1,017,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  15184 72295 32966 00000 10217 21044 30147 40201 51017 91753 333 10217 20111 555 91518;","Q01 101473APOSP "
"72295023174","2009-01-15T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0233,5","-0039,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,,"MET09101/15/09 10:53:00 METAR KLAX 151853Z 11004KT 10SM CLR 23/M04 A3012 RMK AO2 SLP198 T02331039","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","310,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0261,5","-0072,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,"MET09101/15/09 11:53:00 METAR KLAX 151953Z 31003KT 10SM CLR 26/M07 A3010 RMK AO2 SLP190 T02611072","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0272,5","-0111,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5","8,9,018,9,+999,9",,,,,,,,,,,,,,,,"MET09701/15/09 12:53:00 METAR KLAX 152053Z 27003KT 10SM CLR 27/M11 A3007 RMK AO2 SLP182 T02721111 58018","Q01-001103ATOD  Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0250,5","-0028,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,"MET09101/15/09 13:53:00 METAR KLAX 152153Z 27009KT 10SM CLR 25/M03 A3006 RMK AO2 SLP177 T02501028","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0228,5","-0022,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,"MET09101/15/09 14:53:00 METAR KLAX 152253Z 26007KT 10SM CLR 23/M02 A3006 RMK AO2 SLP178 T02281022","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-15T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0217,5","-0044,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0278,1","999,N,+0217,1",,,,,,,,,,,"10179,5,10061,5","5,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET10901/15/09 15:53:00 METAR KLAX 152353Z 27007KT 10SM CLR 22/M04 A3006 RMK AO2 SLP180 T02171044 10278 20217 55004","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0036,1","22000,1,9,N","016000,1,N,1","+0217,1","-0044,1","10180,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0278,1","180,N,+0117,1",,,,,,,,,,,"99999,9,99999,9","5,1,004,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  16004 72295 32966 02707 10217 21044 30124 40180 55004 92353 333 10278 20117 555 91600;","Q01 101243APOSP "
"72295023174","2009-01-16T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0206,5","-0050,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,"MET09101/15/09 16:53:00 METAR KLAX 160053Z 27007KT 10SM CLR 21/M05 A3007 RMK AO2 SLP182 T02061050","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","290,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0189,5","+0006,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,"MET09301/15/09 17:53:00 METAR KLAX 160153Z 29007KT 10SM FEW200 19/01 A3008 RMK AO2 SLP186 T01890006",
"72295023174","2009-01-16T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0178,5","+0000,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5","3,9,011,9,+999,9",,,,,,,,,,,,,,,,"MET09601/15/09 18:53:00 METAR KLAX 160253Z 00000KT 10SM CLR 18/00 A3010 RMK AO2 SLP191 T01780000 53011","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0167,5","+0006,5","10196,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,,"MET09001/15/09 19:53:00 METAR KLAX 160353Z 00000KT 10SM CLR 17/01 A3011 RMK AO2 SLP196 T01670006","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0167,5","+0000,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,,"MET09001/15/09 20:53:00 METAR KLAX 160453Z 09003KT 10SM CLR 17/00 A3012 RMK AO2 SLP199 T01670000","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","-0022,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0150,1",,,,,,,,,,,"10207,5,10087,5","3,9,013,9,+999,9",,,,,,,,,,,,,,,,"MET10901/15/09 21:53:00 METAR KLAX 160553Z 10004KT 10SM CLR 16/M02 A3014 RMK AO2 SLP203 T01561022 10217 20150 53013","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","100,1,N,0021,1","22000,1,9,N","016000,1,N,1","+0156,1","-0022,1","10203,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0217,1","240,N,+0117,1",,,,,,,,,,,"99999,9,99999,9","3,1,013,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  16064 72295 32966 01004 10156 21022 30151 40203 53013 90553 333 10217 20117 555 91606;","Q01 101513APOSP "
"72295023174","2009-01-16T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0178,5","-0028,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,,,,"MET09101/15/09 22:53:00 METAR KLAX 160653Z VRB03KT 10SM CLR 18/M03 A3014 RMK AO2 SLP201 T01781028","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0161,5","-0022,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,,,,"MET10101/15/09 23:53:00 METAR KLAX 160753Z 00000KT 10SM CLR 16/M02 A3015 RMK AO2 SLP205 T01611022 402780111","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0278,5","240,N,+0111,5",,,,,,,,,"024,W,+0083,D,4","024,D,-0033,D,4",,,"10071,4,10190,4","10072,4,10176,4",,,,,,,,"1,24,00671,290,1747,5","2,24,00581,270,1347,5","3,24,00156,999,9999,5","024,X,037,D,4","024,N,007,D,4","024,M,025,D,4","SOD75824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F):82 24 HR MAX TEMP TIME (LST):1326 24 HR MIN TEMP (F):52 24 HR MIN TEMP TIME (LST):0438 AVERAGE STATION PRESSURE(D):29.744 MINIMUM SEA LEVEL PRESSURE:30.05 TIME OF OCCURRENCE:1521 PEAK WIND SPEED (MPH):15  PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):1747  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1347 AVERAGE WIND SPEED (MPH): 3.5 24 HR AVG TEMP (F):67 DEPART FROM NORMAL:  10 HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2 LATEST DAY MAX TEMP (0700-1900 LST): 82 LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72295023174","2009-01-16T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","-0017,5","10204,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5","2,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET09701/16/09 00:53:00 METAR KLAX 160853Z 11003KT 10SM CLR 14/M02 A3015 RMK AO2 SLP204 T01391017 52002","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0117,5","+0000,5","10206,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,,,,"MET09001/16/09 01:53:00 METAR KLAX 160953Z 00000KT 10SM CLR 12/00 A3015 RMK AO2 SLP206 T01170000","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","-0006,5","10210,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,10094,5",,,,,,,,,,,,,,,,,"MET09101/16/09 02:53:00 METAR KLAX 161053Z 00000KT 10SM CLR 12/M01 A3016 RMK AO2 SLP210 T01221006","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0117,5","-0017,5","10209,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0183,1","999,N,+0111,1",,,,,,,,,,,"10213,5,10094,5","0,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET10901/16/09 03:53:00 METAR KLAX 161153Z 00000KT 10SM CLR 12/M02 A3016 RMK AO2 SLP209 T01171017 10183 20111 50002","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","016000,1,N,1","+0117,1","-0017,1","10209,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0111,1","240,M,+0278,1",,,,,,,,,,,"99999,9,99999,9","0,1,002,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  16124 72295 32966 00000 10117 21017 30157 40209 50002 91153 333 10278 20111 555 91612;","Q01 101573APOSP "
"72295023174","2009-01-16T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0106,5","-0011,5","10210,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,10094,5",,,,,,,,,,,,,,,,,"MET09101/16/09 04:53:00 METAR KLAX 161253Z 08003KT 10SM CLR 11/M01 A3016 RMK AO2 SLP210 T01061011","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0106,5","-0011,5","10213,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,10094,5",,,,,,,,,,,,,,,,,"MET09101/16/09 05:53:00 METAR KLAX 161353Z 00000KT 10SM CLR 11/M01 A3016 RMK AO2 SLP213 T01061011","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","-0028,5","10217,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10220,5,10101,5","3,9,008,9,+999,9",,,,,,,,,,,,,,,,"MET09701/16/09 06:53:00 METAR KLAX 161453Z 00000KT 10SM CLR 12/M03 A3018 RMK AO2 SLP217 T01221028 53008","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","-0033,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10224,5,10104,5",,,,,,,,,,,,,,,,,"MET09101/16/09 07:53:00 METAR KLAX 161553Z 00000KT 10SM CLR 14/M03 A3019 RMK AO2 SLP223 T01391033","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-01-16T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0178,5","-0028,5","10231,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10234,5,10114,5",,,,,,,,,,,,,,,,,"MET09101/16/09 08:53:00 METAR KLAX 161653Z 00000KT 10SM CLR 18/M03 A3022 RMK AO2 SLP231 T01781028","Q01    099SCCGD1P01    003SCCGA1"
