"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","IA1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","MW5","OC1","OE1","OE2","OE3","SA1","UA1","UG1","REM","EQD"
"72295023174","2002-03-12T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0776,02,008,0617,02,015,0289,02,008","0060,0381,9,1665,9","0060,1090,9,1385,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-12T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0062,5","06706,5,M,N","009600,5,N,1","+0183,5","+0139,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+05182,5,9","3,99,5,+06706,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,99999,9","8,1,024,1,+999,9",,,,,"05,5",,,,,,,,,,,,"MET085KLAX 122050Z 27012KT 6SM HZ FEW170 BKN220 18/14 A3002 RMK AO2 SLP166 T01830139 58024;","Q01    003PRSWM1N01 00081JPWTH 0"
"72295023174","2002-03-12T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0606,02,008,0271,02,015,0391,02,008","0060,0378,9,1909,9","0060,1094,9,1385,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-12T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0062,5","06706,5,M,N","012800,5,N,1","+0178,5","+0139,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00305,5,9","2,99,5,+05182,5,9","3,99,5,+06706,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET083KLAX 122150Z 25012KT 8SM SCT010 SCT170 BKN220 18/14 A3001 RMK AO2 SLP161 T01780139;","N01 00000JPWTH 0"
"72295023174","2002-03-12T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0572,02,008,0286,02,015,0360,02,008","0060,0424,9,2130,9","0060,1021,9,1385,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-12T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0052,5","06706,5,M,N","014400,5,N,1","+0172,5","+0139,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00305,5,9","2,99,5,+05182,5,9","3,99,5,+06706,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET083KLAX 122250Z 25010KT 9SM SCT010 SCT170 BKN220 17/14 A2999 RMK AO2 SLP156 T01720139;","N01 00000JPWTH 0"
"72295023174","2002-03-12T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0557,02,008,0470,02,015,0258,02,008","0060,0507,9,2303,9","0060,0876,9,1385,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-12T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,1,N,0062,1","06600,1,9,N","014484,1,N,1","+0160,1","+0130,1","10154,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00300,1,9","2,99,1,+05100,1,9","3,99,1,+06600,1,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0194,1","999,N,+0156,1",,,,,,,"10156,1,99999,9","6,1,013,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET101KLAX 122350Z 27012KT 9SM SCT010 SCT170 BKN220 16/13 A2999 RMK AO2 SLP154 T01610133 10194 20156 56013;",
"72295023174","2002-03-13T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","270,5,N,0062,5","06706,5,M,N","014400,5,N,1","+0161,5","+0133,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00305,5,9","2,99,5,+05182,5,9","3,99,5,+06706,5,9",,"06,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0409,02,008,0443,02,015,0195,02,008","0060,0611,9,2434,9","0060,0668,9,1385,9",,"120,M,+0194,1","180,N,+0122,1",,,,,,,"10156,5,10117,1","6,1,013,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  13004 72295 32464 62712 10161 20133 30117 40154 56013 92350 333 10194 20122 555 91300;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2002-03-13T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0046,5","00305,5,M,N","014400,5,N,1","+0156,5","+0133,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00305,5,9","3,99,5,+03048,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET076KLAX 130050Z 27009KT 9SM BKN010 BKN100 16/13 A2999 RMK AO2 SLP154 T01560133;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-03-13T01:09:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","240,1,N,0041,1","06000,1,9,N","012874,1,N,1","+0160,1","+0130,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00510,1,9","3,99,1,+06000,1,9","3,99,1,+07500,1,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0256,02,008,0374,02,015,0144,02,008","0060,0726,9,2538,9","0060,0413,9,1385,9",,,,,,,,,,"10156,1,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET066KLAX 130109Z 24008KT 8SM SCT017 BKN200 BKN250 16/13 A2999 RMK AO2;","Q01+000000PRSWM2"
"72295023174","2002-03-13T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0036,5","06096,5,M,N","009600,5,N,1","+0150,5","+0133,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+06096,5,9","3,99,5,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET079KLAX 130150Z 25007KT 6SM BR BKN200 BKN250 15/13 A2999 RMK AO2 SLP154 T01500133;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-03-13T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0041,02,008,0192,02,015,0023,02,008","0060,0844,9,2626,9","0060,0129,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-13T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0031,5","22000,5,M,N","011200,5,N,1","+0144,5","+0133,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+03048,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,5,99999,9","3,1,003,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET075KLAX 130250Z 28006KT 7SM SCT100 14/13 A3000 RMK AO2 SLP157 T01440133 53003;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-03-13T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-13T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0026,5","22000,5,M,N","011200,5,N,1","+0150,5","+0139,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET066KLAX 130350Z VRB05KT 7SM CLR 15/14 A3000 RMK AO2 SLP157 T01500139;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-03-13T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-13T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","180,5,N,0015,5","01524,5,M,N","009600,5,N,1","+0144,5","+0139,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00366,5,9","3,99,5,+01524,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET079KLAX 130450Z 18003KT 6SM BR SCT012 BKN050 14/14 A3001 RMK AO2 SLP163 T01440139;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-03-13T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-13T05:18:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","999,9,V,0015,1","00300,1,9,N","011265,1,N,1","+0140,1","+0140,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00300,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,1,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET052KLAX 130518Z VRB03KT 7SM BKN010 14/14 A3001 RMK AO2;","Q01+000000PRSWM2"
"72295023174","2002-03-13T05:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","200,1,N,0015,1","22000,1,9,N","012874,1,N,1","+0140,1","+0130,1","10163,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00300,1,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0161,1","999,N,+0144,1",,,,,,,"10166,1,99999,9","3,1,007,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET087KLAX 130550Z 20003KT 8SM SCT010 14/13 A3002 RMK AO2 SLP163 T01440133 10161 20144 53007;","Q01+000000PRSWM2"
"72295023174","2002-03-13T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","200,5,N,0015,5","22000,5,M,N","012800,5,N,1","+0144,5","+0133,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00305,5,9",,,,"04,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,"240,M,+0161,1","240,N,+0122,1",,,,,,,"10166,5,10127,1","3,1,007,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  13064 72295 32462 42003 10144 20133 30127 40163 53007 90550 333 10161 20122 555 91306;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2002-03-13T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","011200,5,N,1","+0144,5","+0133,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET069KLAX 130650Z 00000KT 7SM FEW010 14/13 A3001 RMK AO2 SLP161 T01440133;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-03-13T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-13T07:34:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","999,9,V,0021,1","00510,1,9,N","008046,1,N,1","+0140,1","+0130,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00510,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,1,99999,9",,,,,,"10,1",,,,,,,,,,,,"MET055KLAX 130734Z VRB04KT 5SM BR BKN017 14/13 A3002 RMK AO2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2002-03-13T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0015,5","00457,5,M,N","009600,5,N,1","+0150,5","+0133,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00457,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0194,1","999,N,+0122,1",,,,,,,"10166,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET088METAR KLAX 130750Z VRB03KT 6SM BR OVC015 15/13 A3002 RMK AO2 SLP164 T01500133 401940122;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-03-13T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"MW,01,FG  ,5","MW,13,BR  ,1","MW,08,HZ  ,5",,,,,,,,,"0000,5","000,5",,,,,"240,M,+0194,5","240,N,+0122,5",,,,,,,,,"10041,9,99999,4",,,,,,,,,,"1,24,00939,270,1529,5","2,24,00760,270,1525,5","3,24,00322,999,9999,5",,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6724 HR MAX TEMP TIME (LST):1143 24 HR MIN TEMP (F): 5424 HR MIN TEMP TIME (LST):0339 AVERAGE STATION PRESSURE:29.65  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1529  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1525 AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F):61 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72295023174","2002-03-13T08:10:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","030,1,N,0015,1","00390,1,9,N","008046,1,N,1","+0150,1","+0130,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00390,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,"10166,1,99999,9",,,,,,"10,1",,,,,,,,,,,,"MET055KLAX 130810Z 03003KT 5SM BR OVC013 15/13 A3002 RMK AO2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2002-03-13T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","020,5,N,0015,5","00396,5,M,N","006400,5,N,1","+0144,5","+0133,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00396,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,99999,9","3,1,004,1,+999,9",,,,,"10,1","45,5",,,,,,,,,,,"MET078KLAX 130850Z 02003KT 4SM BR OVC013 14/13 A3003 RMK AO2 SLP167 T01440133 53004;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-03-13T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-13T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","180,5,N,0015,5","00335,5,M,N","006400,5,N,1","+0144,5","+0133,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00335,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET072KLAX 130950Z 18003KT 4SM BR OVC011 14/13 A3001 RMK AO2 SLP162 T01440133;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-03-13T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-13T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","220,5,N,0026,5","00396,5,M,N","011200,5,N,1","+0144,5","+0122,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00396,5,9","4,99,5,+00640,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET076KLAX 131050Z 22005KT 7SM BKN013 OVC021 14/12 A3000 RMK AO2 SLP156 T01440122;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-03-13T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-03-13T11:41:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,1,N,0021,1","00510,1,9,N","014484,1,N,1","+0140,1","+0120,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00510,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,1,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET052KLAX 131141Z 25004KT 9SM BKN017 14/12 A3000 RMK AO2;","Q01+000000PRSWM2"
"72295023174","2002-03-13T11:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,1","00510,1,9,N","012874,1,N,1","+0140,1","+0120,1","10156,1",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00510,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0150,1","999,N,+0139,1",,,,,,,"10156,1,99999,9","6,1,012,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET087KLAX 131150Z 00000KT 8SM BKN017 14/12 A2999 RMK AO2 SLP156 T01440122 10150 20139 56012;","Q01+000000PRSWM2"
"72295023174","2002-03-13T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","999,9,C,0000,5","00518,5,M,N","012800,5,N,1","+0144,5","+0122,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00518,5,9",,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,"999,M,+0194,1","120,N,+0139,1",,,,,,,"10156,5,10117,1","6,1,012,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  13124 72295 32462 60000 10144 20122 30117 40156 56012 91150 333 10194 20139 555 91312;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2002-03-13T12:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","140,1,N,0015,1","00450,1,9,N","009656,1,N,1","+0140,1","+0130,1","10157,1",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00450,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,1,99999,9",,,,,,"10,1",,,,,,,,,,,,"MET072KLAX 131250Z 14003KT 6SM BR OVC015 14/13 A3000 RMK AO2 SLP157 T01440128;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2002-03-13T13:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","140,5,N,0015,5","00457,5,M,N","009600,5,N,1","+0144,5","+0128,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00457,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,"10159,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET055KLAX 131300Z VRB03KT 6SM BR OVC013 14/12 A3000 RMK AO2;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-03-13T13:37:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","270,1,N,0036,1","00630,1,9,N","012874,1,N,1","+0140,1","+0130,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00330,1,9","3,99,1,+00630,1,9","3,99,1,+00840,1,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,1,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET066KLAX 131337Z 27007KT 8SM SCT011 BKN021 BKN028 14/13 A3000 RMK AO2;","Q01+000000PRSWM2"
"72295023174","2002-03-13T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0041,5","00853,5,M,N","012800,5,N,1","+0139,5","+0128,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00396,5,9","2,99,5,+00640,5,9","3,99,5,+00853,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET083KLAX 131350Z 28008KT 8SM FEW013 SCT021 BKN028 14/13 A3000 RMK AO2 SLP159 T01390128;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-03-13T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
