"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2011-04-28T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0217,5","+0094,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+05486,5,99,9",,,,,"1,99,1,+05486,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5",,,,,,,,,,,,,,,,,,"MET09904/28/11 10:53:02 METAR KLAX 281853Z 24008KT 10SM FEW180 22/09 A3003 RMK AO2 SLP167 T02170094 (DMQ)",
"72295023174","2011-04-28T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0200,5","+0100,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+05486,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+05486,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,,,,,,,,,"MET10604/28/11 11:53:02 METAR KLAX 281953Z 24008KT 10SM FEW180 SCT250 20/10 A3002 RMK AO2 SLP164 T02000100 (DMQ)",
"72295023174","2011-04-28T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0211,5","+0089,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+05486,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+05486,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5","8,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET11204/28/11 12:53:02 METAR KLAX 282053Z 24014KT 10SM FEW180 SCT250 21/09 A3001 RMK AO2 SLP160 T02110089 58009 (DMQ)",
"72295023174","2011-04-28T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0206,5","+0089,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+04877,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,,"MET10604/28/11 13:53:02 METAR KLAX 282153Z 26016KT 10SM FEW160 SCT250 21/09 A2999 RMK AO2 SLP155 T02060089 (DMQ)",
"72295023174","2011-04-28T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0194,5","+0100,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+02134,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,,"MET10504/28/11 14:53:02 METAR KLAX 282253Z 26016KT 10SM FEW070 SCT250 19/10 A2997 RMK AO2 SLP149 T01940100 (AR)",
"72295023174","2011-04-28T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0206,5","+0094,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+02134,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0194,1",,,,,,,,,,,"10142,5,10024,5","8,9,020,9,+999,9",,,,,,,,,"0118,5",,,,,,,,"MET12604/28/11 15:53:02 METAR KLAX 282353Z 25017G23KT 10SM FEW070 SCT250 21/09 A2995 RMK AO2 SLP140 T02060094 10222 20194 58020 (AR)",
"72295023174","2011-04-29T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0087,1","22000,1,9,N","016000,1,N,1","+0206,1","+0094,1","10140,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,02250,1,99,9,99,9","120,M,+0222,1","180,N,+0139,1",,,,,,,,,,,"99999,9,99999,9","8,1,020,1,+999,9",,,,,,,,,"0118,5",,,,,,,,"SYN098AAXX  29004 72295 32866 42517 10206 20094 30087 40140 58020 92353 333 10222 20139 91023 555 92900;","Q01 100873APOSP "
"72295023174","2011-04-29T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0206,5","+0089,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,"3,01,0165,1,240",,,,,,,"MET11604/28/11 16:53:03 METAR KLAX 290053Z 28014KT 10SM FEW250 21/09 A2995 RMK AO2 PK WND 24032/2354 SLP140 T02060089 (AR)",
"72295023174","2011-04-29T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0183,5","+0094,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,"0103,5",,,,,,,,"MET10104/28/11 17:53:03 METAR KLAX 290153Z 25012G20KT 10SM FEW250 18/09 A2994 RMK AO2 SLP138 T01830094 (AR)",
"72295023174","2011-04-29T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0161,5","+0100,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5","8,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET10104/28/11 18:53:03 METAR KLAX 290253Z 26016KT 10SM CLR 16/10 A2994 RMK AO2 SLP136 T01610100 58004 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0161,5","+0100,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,,"MET09504/28/11 19:53:03 METAR KLAX 290353Z 28010KT 10SM CLR 16/10 A2995 RMK AO2 SLP140 T01610100 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0051,5","22000,5,9,N","014484,5,N,5","+0150,5","+0106,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET09404/28/11 20:53:03 METAR KLAX 290453Z 27010KT 9SM CLR 15/11 A2996 RMK AO2 SLP142 T01500106 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","320,5,N,0021,5","22000,5,9,N","014484,5,N,5","+0161,5","+0106,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0211,1","999,N,+0150,1",,,,,,,,,,,"10142,5,10024,5","0,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET11204/28/11 21:53:03 METAR KLAX 290553Z 32004KT 9SM CLR 16/11 A2995 RMK AO2 SLP141 T01610106 10211 20150 50005 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","320,1,N,0021,1","22000,1,9,N","014000,1,N,1","+0161,1","+0106,1","10141,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0211,1","240,N,+0139,1",,,,,,,,,,,"99999,9,99999,9","0,1,005,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  29064 72295 32964 03204 10161 20106 30087 40141 50005 90553 333 10211 20139 555 92906;","Q01 100873APOSP "
"72295023174","2011-04-29T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0156,5","+0094,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET09604/28/11 22:53:03 METAR KLAX 290653Z 09003KT 10SM CLR 16/09 A2996 RMK AO2 SLP143 T01560094 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0150,5","+0094,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET10604/28/11 23:53:03 METAR KLAX 290753Z 09005KT 10SM CLR 15/09 A2996 RMK AO2 SLP143 T01500094 402220139 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,6,24,6",,,,,,,,,,,,,,"240,M,+0222,5","240,N,+0139,5",,,,,,,,,"024,W,+0133,D,4","024,D,+0100,D,4",,,"10030,4,10152,4","10032,4,10135,4",,,,,,,,,"1,24,01162,250,1554,P","2,24,00894,250,1558,P","3,24,00358,999,9999,5","024,X,084,D,4","024,N,046,D,4","024,M,061,D,4","SOD77124 HR PRECIPITATION (IN):0.00  WEATHER(CODE):8  24 HR MAX TEMP (F):72 24 HR MAX TEMP TIME (LST):1319 24 HR MIN TEMP (F):57 24 HR MIN TEMP TIME (LST):0313 AVERAGE STATION PRESSURE:29.625 MINIMUM SEA LEVEL PRESSURE:29.93 TIME OF OCCURRENCE:1943 PEAK WIND SPEED (MPH):37  PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1554  FASTEST 2MIN SPEED (MPH):26 FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1558 AVERAGE WIND SPEED (MPH):8.0  24 HR AVG TEMP (F):65 DEPART FROM NORMAL: +3  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):72  LATEST NIGHT MIN TEMP(1900-0800 LST):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     87AXW093R02     N7GJS072R03     N7GKS075"
"72295023174","2011-04-29T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","+0100,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5","8,9,003,9,+999,9",,,,,,,,,,,,,,,,,"MET10204/29/11 00:53:02 METAR KLAX 290853Z 12003KT 10SM CLR 14/10 A2995 RMK AO2 SLP139 T01440100 58003 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","+0100,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,,"MET09604/29/11 01:53:02 METAR KLAX 290953Z 00000KT 10SM CLR 15/10 A2994 RMK AO2 SLP135 T01500100 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0144,5","+0111,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,,"31,5",,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,"41,1",,,,,,,,,,,"MET10004/29/11 02:53:02 METAR KLAX 291053Z 00000KT 9SM BCFG CLR 14/11 A2994 RMK AO2 SLP136 T01440111 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","22000,5,9,N","014484,5,N,5","+0133,5","+0106,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,,"31,5",,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0133,1",,,,,,,,,,,"10139,5,10020,5","5,9,003,9,+999,9",,,,,,"41,1",,,,,,,,,,,"MET11804/29/11 03:53:02 METAR KLAX 291153Z 26005KT 9SM BCFG CLR 13/11 A2994 RMK AO2 SLP136 T01330106 10167 20133 55003 (RPA)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0026,1","22000,1,9,N","014000,1,N,1","+0133,1","+0106,1","10136,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0133,1","240,M,+0222,1",,,,,,,,,,,"99999,9,99999,9","5,1,003,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  29124 72295 31964 02605 10133 20106 30083 40136 55003 91153 333 10222 20133 555 92912;","Q01 100833APOSP "
"72295023174","2011-04-29T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0133,5","+0106,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,,"31,5",,,,,,,"02,5,+06096,5,99,9",,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,"41,1",,,,,,,,,,,"MET10304/29/11 04:53:02 METAR KLAX 291253Z 00000KT 9SM BCFG FEW200 13/11 A2995 RMK AO2 SLP139 T01330106 (RPA)",
"72295023174","2011-04-29T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0021,5","22000,5,9,N","014484,5,N,5","+0133,5","+0106,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,,"31,5",,,,,,,"02,5,+06096,5,99,9",,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,"41,1",,,,,,,,,,,"MET10304/29/11 05:53:02 METAR KLAX 291353Z 09004KT 9SM BCFG FEW200 13/11 A2996 RMK AO2 SLP143 T01330106 (RPA)",
"72295023174","2011-04-29T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0036,5","22000,5,9,N","009656,5,N,5","+0156,5","+0111,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+02438,5,99,9","04,5,+06096,5,99,9",,,,"1,99,1,+02438,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5","3,9,011,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET11404/29/11 06:53:02 METAR KLAX 291453Z 06007KT 6SM HZ FEW080 SCT200 16/11 A2997 RMK AO2 SLP147 T01560111 53011 (DMQ)",
"72295023174","2011-04-29T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0172,5","+0111,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02438,5,99,9","04,5,+06096,5,99,9",,,,"1,99,1,+02438,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,,"MET10504/29/11 07:53:02 METAR KLAX 291553Z 07005KT 8SM FEW080 SCT200 17/11 A2998 RMK AO2 SLP149 T01720111 (DMQ)",
"72295023174","2011-04-29T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0189,5","+0100,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+05486,5,99,9",,,,,"1,99,1,+05486,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,,"MET09904/29/11 08:53:02 METAR KLAX 291653Z VRB06KT 10SM FEW180 19/10 A2998 RMK AO2 SLP150 T01890100 (DMQ)",
"72295023174","2011-04-29T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0194,5","+0100,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+05486,5,99,9",,,,,"1,99,1,+05486,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0206,1","999,N,+0128,1",,,,,,,,,,,"10152,5,10034,5","3,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET11704/29/11 09:53:02 METAR KLAX 291753Z 25008KT 10SM FEW180 19/10 A2998 RMK AO2 SLP151 T01940100 10206 20128 53004 (DMQ)",
"72295023174","2011-04-29T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0194,1","+0100,1","10151,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0206,1","240,N,+0128,1",,,,,,,,,,,"99999,9,99999,9","3,1,004,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  29184 72295 32966 22508 10194 20100 30097 40151 53004 91753 333 10206 20128 555 92918;","Q01 100973APOSP "
"72295023174","2011-04-29T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0178,5","+0094,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,,"MET09604/29/11 10:53:02 METAR KLAX 291853Z 27013KT 10SM CLR 18/09 A2998 RMK AO2 SLP151 T01780094 (DMQ)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0183,5","+0072,5","10148,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,,"MET09604/29/11 11:53:02 METAR KLAX 291953Z 28016KT 10SM CLR 18/07 A2997 RMK AO2 SLP148 T01830072 (DMQ)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0189,5","+0044,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5","8,9,006,9,+999,9",,,,,,,,,,,,,,,,,"MET10204/29/11 12:53:02 METAR KLAX 292053Z 27017KT 10SM CLR 19/04 A2996 RMK AO2 SLP145 T01890044 58006 (DMQ)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0189,5","+0039,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,,"MET09604/29/11 13:53:02 METAR KLAX 292153Z 27013KT 10SM CLR 19/04 A2994 RMK AO2 SLP137 T01890039 (DMQ)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0189,5","+0072,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,,"MET09504/29/11 14:53:02 METAR KLAX 292253Z 26011KT 10SM CLR 19/07 A2992 RMK AO2 SLP130 T01890072 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-29T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0172,5","+0078,5","10129,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0200,1","999,N,+0172,1",,,,,,,,,,,"10129,5,10010,5","6,9,017,9,+999,9",,,,,,,,,,,,,,,,,"MET11304/29/11 15:53:02 METAR KLAX 292353Z 24009KT 10SM CLR 17/08 A2991 RMK AO2 SLP129 T01720078 10200 20172 56017 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2011-04-30T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","240,1,N,0046,1","22000,1,9,N","016000,1,N,1","+0172,1","+0078,1","10129,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0206,1","180,N,+0133,1",,,,,,,,,,,"99999,9,99999,9","6,1,017,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  30004 72295 32966 02409 10172 20078 30073 40129 56017 92353 333 10206 20133 555 93000;","Q01 100733APOSP "
