"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AU4","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GA6","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72295023174","2005-03-20T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","340,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0117,5","+0083,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","04,5,+02286,5,99,9",,,,,"1,99,1,+00610,5,9","2,99,1,+02286,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,10061,5",,,,,,"00,1",,,,,,,,"MET10503/20/05 05:51:50 METAR KLAX 201350Z 34004KT 10SM FEW020 SCT075 12/08 A3006 RMK AO2 SLP178 T01170083 (AR)","Q01+999990APOSP "
"72295023174","2005-03-20T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0122,5","+0089,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+00610,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10186,5,10067,5","3,9,018,9,+999,9",,,,,"00,1",,,,,,,,"MET11003/20/05 06:51:52 METAR KLAX 201450Z 00000KT 9SM FEW020 SCT250 12/09 A3008 RMK AO2 SLP185 T01220089 53018 (AR)","Q01+999990APOSP "
"72295023174","2005-03-20T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","+0094,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+00457,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,10074,5",,,,,,"00,1",,,,,,,,"MET10503/20/05 07:51:51 METAR KLAX 201550Z 00000KT 10SM FEW015 SCT250 14/09 A3010 RMK AO2 SLP191 T01390094 (LE)","Q01+999990APOSP "
"72295023174","2005-03-20T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0144,5","+0106,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00610,5,99,9","04,5,+06096,5,99,9",,,,,"2,99,1,+00610,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,"00,1",,,,,,,,"MET10503/20/05 08:51:52 METAR KLAX 201650Z 25006KT 10SM SCT020 SCT200 14/11 A3012 RMK AO2 SLP197 T01440106 (LE)","Q01+999990APOSP "
"72295023174","2005-03-20T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0067,5","07620,5,M,N","016093,5,N,5","+0161,5","+0111,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00640,5,99,9","07,5,+07620,5,99,9",,,,,"2,99,1,+00640,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1","999,N,+0111,1",,,,,,,,,"10203,5,10084,5","1,9,016,9,+999,9",,,,,"00,1",,,,,,,,"MET12303/20/05 09:51:52 METAR KLAX 201750Z 25013KT 10SM SCT021 BKN250 16/11 A3013 RMK AO2 SLP202 T01610111 10161 20111 51016 (LE)","Q01+999990APOSP "
"72295023174","2005-03-20T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0067,1","99999,9,9,N","016000,1,N,1","+0161,1","+0111,1","10202,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9","120,M,+0161,1","240,N,+0111,1",,,,,,,,,"10203,1,99999,9","1,1,016,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  20184 72295 32566 62513 10161 20111 30164 40202 51016 91750 333 10161 20111 555 92018;","Q01+999990APOA  Q02  00002PRCP06Q03 101643APOSP "
"72295023174","2005-03-20T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0077,5","07620,5,M,N","016093,5,N,5","+0172,5","+0117,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00610,5,99,9","07,5,+07620,5,99,9",,,,,"2,99,1,+00610,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,10087,5",,,,,,"00,1",,,,,,,,"MET10503/20/05 10:51:50 METAR KLAX 201850Z 25015KT 10SM SCT020 BKN250 17/12 A3014 RMK AO2 SLP205 T01720117 (LE)","Q01+999990APOSP "
"72295023174","2005-03-20T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0093,5","07620,5,M,N","016093,5,N,5","+0167,5","+0117,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00610,5,99,9","07,5,+07620,5,99,9",,,,,"2,99,1,+00610,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,10084,5",,,,,,"00,1",,,,,,,,"MET10503/20/05 11:51:52 METAR KLAX 201950Z 25018KT 10SM SCT020 BKN250 17/12 A3013 RMK AO2 SLP203 T01670117 (LE)","Q01+999990APOSP "
"72295023174","2005-03-20T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0088,5","07620,5,M,N","016093,5,N,5","+0172,5","+0117,5","10196,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00610,5,99,9","07,5,+07620,5,99,9",,,,,"2,99,1,+00610,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10196,5,10077,5","8,9,006,9,+999,9",,,,,"00,1",,,"0113,5",,,,,"MET11403/20/05 12:51:52 METAR KLAX 202050Z 24017G22KT 10SM SCT020 BKN250 17/12 A3011 RMK AO2 SLP196 T01720117 58006 (LE)","Q01+999990APOSP "
"72295023174","2005-03-20T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0093,5","07620,5,M,N","016093,5,N,5","+0172,5","+0117,5","10193,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","04,5,+06096,5,99,9","07,5,+07620,5,99,9",,,,"1,99,1,+00610,5,9","2,99,1,+06096,5,9","3,99,1,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,10074,5",,,,,,"00,1",,,,,,,,"MET11203/20/05 13:51:57 METAR KLAX 202150Z 24018KT 10SM FEW020 SCT200 BKN250 17/12 A3010 RMK AO2 SLP193 T01720117 (LE)","Q01+999990APOSP "
"72295023174","2005-03-20T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0172,5","+0106,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01219,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+01219,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10190,5,10071,5",,,,,,"00,1",,,"0113,5",,,,,"MET10803/20/05 14:51:52 METAR KLAX 202250Z 24017G22KT 10SM FEW040 SCT250 17/11 A3009 RMK AO2 SLP188 T01720106 (AR)","Q01+999990APOSP "
"72295023174","2005-03-20T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0161,5","+0111,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01219,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+01219,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0161,1",,,,,,,,,"10186,5,10067,5","8,9,010,9,+999,9",,,,,"00,1",,,,,,,,"MET12303/20/05 15:51:52 METAR KLAX 202350Z 25014KT 10SM FEW040 SCT250 16/11 A3008 RMK AO2 SLP185 T01610111 10172 20161 58010 (AR)","Q01+999990APOSP "
"72295023174","2005-03-21T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0072,1","22000,1,9,N","016000,1,N,1","+0161,1","+0111,1","10185,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,01250,1,99,9,99,9","120,M,+0172,1","180,N,+0117,1",,,,,,,,,"10186,1,99999,9","8,1,010,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  21004 72295 32666 42514 10161 20111 30147 40185 58010 92350 333 10172 20117 555 92100;","Q01  00002PRCP06Q02 101473APOSP "
"72295023174","2005-03-21T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0161,5","+0111,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01219,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+01219,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10183,5,10064,5",,,,,,"00,1",,,,,,,,"MET10503/20/05 16:51:56 METAR KLAX 210050Z 25016KT 10SM FEW040 SCT250 16/11 A3007 RMK AO2 SLP182 T01610111 (AR)",
"72295023174","2005-03-21T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0150,5","+0117,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01219,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+01219,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10186,5,10067,5",,,,,,"00,1",,,,,,,,"MET10503/20/05 17:51:51 METAR KLAX 210150Z 25017KT 10SM FEW040 SCT250 15/12 A3008 RMK AO2 SLP185 T01500117 (AR)",
"72295023174","2005-03-21T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0144,5","+0106,5","10192,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+00610,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,10074,5","3,9,007,9,+999,9",,,,,"00,1",,,,,,,,"MET11103/20/05 18:51:51 METAR KLAX 210250Z 24015KT 10SM FEW020 SCT250 14/11 A3010 RMK AO2 SLP192 T01440106 53007 (AR)",
"72295023174","2005-03-21T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0144,5","+0117,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,"00,1",,,,,,,,"MET09803/20/05 19:51:51 METAR KLAX 210350Z 26015KT 10SM FEW250 14/12 A3012 RMK AO2 SLP197 T01440117 (AR)",
"72295023174","2005-03-21T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0144,5","+0117,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,"00,1",,,,,,,,"MET10503/20/05 20:51:50 METAR KLAX 210450Z 26016KT 10SM FEW150 SCT250 14/12 A3012 RMK AO2 SLP200 T01440117 (AR)",
"72295023174","2005-03-21T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,5,N,0051,5","07620,5,M,N","016093,5,N,5","+0144,5","+0111,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","07,5,+07620,5,99,9",,,,,"1,99,1,+06096,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0144,1",,,,,,,,,"10203,5,10084,5","1,9,010,9,+999,9",,,,,"00,1",,,,,,,,"MET12303/20/05 21:51:53 METAR KLAX 210550Z 27010KT 10SM FEW200 BKN250 14/11 A3013 RMK AO2 SLP202 T01440111 10167 20144 51010 (AR)",
"72295023174","2005-03-21T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0051,1","99999,9,9,N","016000,1,N,1","+0144,1","+0111,1","10202,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0167,1","240,N,+0117,1",,,,,,,,,"10203,1,99999,9","1,1,010,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  21064 72295 32966 62710 10144 20111 30164 40202 51010 90550 333 10167 20117 555 92106;","Q01  00002PRCP06Q02 101643APOSP "
"72295023174","2005-03-21T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","340,5,N,0026,5","06096,5,M,N","016093,5,N,5","+0144,5","+0094,5","10204,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+06096,5,99,9",,,,,,"3,99,1,+06096,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,10087,5",,,,,,"00,1",,,,,,,,"MET09803/20/05 22:51:50 METAR KLAX 210650Z 34005KT 10SM BKN200 14/09 A3014 RMK AO2 SLP204 T01440094 (GG)",
"72295023174","2005-03-21T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","290,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0144,5","+0094,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0111,1",,,,,,,,,"10203,5,10084,5",,,,,,"00,1",,,,,,,,"MET10803/20/05 23:51:52 METAR KLAX 210750Z 29007KT 10SM FEW200 14/09 A3013 RMK AO2 SLP203 T01440094 401720111 (GG)",
"72295023174","2005-03-21T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0005,9,5",,,,,,,,,,,,,,,,,,"AU,16,RA  ,5","AU,13,BR  ,5",,,,,,,,,,,"01,5,24,5",,,,,,,,,,,,,,,"240,M,+0172,5","240,N,+0111,5",,,,,,,,,,,"10069,4,10163,4",,,,,,,,,"1,24,01252,250,1416,5","2,24,01028,270,1725,5","3,24,00545,999,9999,5","SOD77124 HR PRECIPITATION (IN):0.02  WEATHER(CODE):1  24 HR MAX TEMP (F):63 24 HR MAX TEMP TIME (LST):1520 24 HR MIN TEMP (F):52 24 HR MIN TEMP TIME (LST):0638 AVERAGE STATION PRESSURE:29.735 MINIMUM SEA LEVEL PRESSURE:30.01 TIME OF OCCURRENCE:0259 PEAK WIND SPEED (MPH):28  PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1416  FASTEST 2MIN SPEED (MPH):23 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1725 AVERAGE WIND SPEED (MPH):12.2 24 HR AVG TEMP (F):58 DEPART FROM NORMAL: 0   HEATING DEGREE DAYS:7   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):63  LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2005-03-21T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0144,5","+0094,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,10087,5","1,9,002,9,+999,9",,,,,"00,1",,,,,,,,"MET10103/21/05 00:51:52 METAR KLAX 210850Z VRB05KT 10SM CLR 14/09 A3014 RMK AO2 SLP203 T01440094 51002 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-03-21T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","330,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0133,5","+0089,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,10084,5",,,,,,"00,1",,,,,,,,"MET09503/21/05 01:51:51 METAR KLAX 210950Z 33005KT 10SM CLR 13/09 A3013 RMK AO2 SLP203 T01330089 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-03-21T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","+0094,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,"00,1",,,,,,,,"MET09503/21/05 02:51:50 METAR KLAX 211050Z 00000KT 10SM CLR 12/09 A3012 RMK AO2 SLP198 T01220094 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-03-21T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0111,5","+0089,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1","999,N,+0111,1",,,,,,,,,"10203,5,10084,5","5,9,005,9,+999,9",,,,,"00,1",,,,,,,,"MET11303/21/05 03:51:52 METAR KLAX 211150Z 12003KT 10SM CLR 11/09 A3013 RMK AO2 SLP200 T01110089 10150 20111 55005 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-03-21T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","120,1,N,0015,1","22000,1,9,N","016000,1,N,1","+0111,1","+0089,1","10200,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0111,1","240,M,+0172,1",,,,,,,,,"10203,1,99999,9","5,1,005,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  21124 72295 32966 01203 10111 20089 30164 40200 55005 91150 333 10172 20111 555 92112;","Q01  00002PRCP06Q02 101643APOSP "
"72295023174","2005-03-21T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0111,5","+0089,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,10084,5","9,9,999,9,+000,1",,,,,"00,1",,,,,,,,"MET09803/21/05 04:51:51 METAR KLAX 211250Z 00000KT 10SM FEW010 11/09 A3013 RMK AO2 SLP200 T01110089 (GG)",
"72295023174","2005-03-21T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","070,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0106,5","+0089,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,10087,5",,,,,,"00,1",,,,,,,,"MET09803/21/05 05:51:50 METAR KLAX 211350Z 07003KT 10SM FEW010 11/09 A3014 RMK AO2 SLP203 T01060089 (GG)",
"72295023174","2005-03-21T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0128,5","+0089,5","10208,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,9","02,5,+01524,5,99,9",,,,,"1,99,1,+00549,5,9","1,99,1,+01524,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,10091,5","3,9,008,9,+999,9",,,,,"00,1",,,,,,,,"MET11203/21/05 07:02:03 METAR KLAX 211450Z 00000KT 10SM FEW018 FEW050 13/09 A3015 RMK AO2 SLP208 T01280089 53008 (RPA)",
"72295023174","2005-03-21T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0139,5","+0094,5","10209,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,9","02,5,+01524,5,99,9","04,5,+04877,5,99,9",,,,"1,99,1,+00549,5,9","1,99,1,+01524,5,9","2,99,1,+04877,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,10091,5",,,,,,"00,1",,,,,,,,"MET11703/21/05 08:09:53 METAR KLAX 211550Z 12004KT 10SM FEW018 FEW050 SCT160 14/09 A3015 RMK AO2 SLP209 T01390094 RTX (RPA)",
"72295023174","2005-03-21T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0026,5","05400,5,C,N","016093,5,N,5","+0156,5","+0094,5","10211,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,9","02,5,+01524,5,99,9","04,5,+04572,5,99,9","07,5,+05400,5,99,9",,,"1,99,1,+00549,5,9","1,99,1,+01524,5,9","2,99,1,+04572,5,9","3,99,1,+05400,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10213,5,10094,5",,,,,,"00,1",,,,,,,,"MET11703/21/05 08:56:29 METAR KLAX 211650Z 25005KT 10SM FEW018 FEW050 SCT150 16/09 A3016 RMK AO2 SLP211 T01560094 RTX (RPA)","P01 220003SCOCIG"
"72295023174","2005-03-21T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0036,5","05400,5,C,N","016093,5,N,5","+0161,5","+0094,5","10213,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","02,5,+00549,5,99,9","04,5,+04572,5,99,9","07,5,+05400,5,99,9",,,"1,99,1,+00457,5,9","1,99,1,+00549,5,9","2,99,1,+04572,5,9","3,99,1,+05400,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0100,1",,,,,,,,,"10213,5,10094,5","3,9,005,9,+999,9",,,,,"00,1",,,,,,,,"MET14503/21/05 09:56:56 METAR KLAX 211750Z 26007KT 10SM FEW015 FEW018 SCT150 16/09 A3016 RMK AO2 SLP213 FU FEW015 T01610094 10167 20100 53005 RTX (RPA)","P01 220003SCOCIG"
