"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GA6","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2006-03-31T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0061,5","22000,5,9,N","016093,5,N,5","+0128,5","+0089,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01829,5,99,9","04,5,+04572,5,99,9",,,,,"2,99,1,+01829,5,9","2,99,1,+04572,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,,,,,"MET10903/30/06 20:54:00 METAR KLAX 310450Z 25012KT 10SM SCT060 SCT150 13/09 A3004 RMK AO2 SLP169 T01280089 RTX (LE)","Q01+999990APOSP "
"72295023174","2006-03-31T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0061,5","01524,5,M,N","016093,5,N,5","+0128,5","+0083,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01524,5,99,9",,,,,,"3,99,1,+01524,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1","999,N,+0128,1",,,,,,,,,,,"10173,5,10054,5","1,9,010,9,+999,9",,,,,,,,,,,,,,,,,"MET11603/30/06 21:51:53 METAR KLAX 310550Z 26012KT 10SM BKN050 13/08 A3004 RMK AO2 SLP170 T01280083 10150 20128 51010 (LE)","Q01+999990APOSP "
"72295023174","2006-03-31T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0062,1","99999,9,9,N","016000,1,N,1","+0128,1","+0083,1","10170,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,01750,1,99,9,99,9","240,M,+0150,1","240,N,+0111,1",,,,,,,,,,,"10173,1,99999,9","1,1,010,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  31064 72295 32766 62612 10128 20083 30134 40170 51010 90550 333 10150 20111 555 93106;","Q01+999990APOA  Q02 101343APOSP "
"72295023174","2006-03-31T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0128,5","+0078,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01524,5,99,9","04,5,+04572,5,99,9",,,,,"1,99,1,+01524,5,9","2,99,1,+04572,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5",,,,,,,,,,,,,,,,,,"MET10503/30/06 22:51:52 METAR KLAX 310650Z 26009KT 10SM FEW050 SCT150 13/08 A3003 RMK AO2 SLP167 T01280078 (LE)","Q01+999990APOSP "
"72295023174","2006-03-31T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","05486,5,M,N","016093,5,N,5","+0122,5","+0067,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+01676,5,99,9","07,5,+05486,5,99,9",,,,"1,99,1,+00305,5,9","2,99,1,+01676,5,9","3,99,1,+05486,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET12303/30/06 23:51:54 METAR KLAX 310750Z 25006KT 10SM FEW010 SCT055 BKN180 12/07 A3001 RMK AO2 SLP162 T01220067 401670106 (BLB)","Q01+999990APOSP "
"72295023174","2006-03-31T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,6,24,6",,,,,,,,,,,,,,,"240,M,+0167,5","240,N,+0106,5",,,,,,,,,"024,W,+0106,D,4","024,D,+0083,D,4",,,"10051,4,10169,4","10052,4,10159,4",,,,,,,,,"1,24,01028,260,1345,5","2,24,00894,250,1810,5","3,24,00384,999,9999,5","024,X,083,D,4","024,N,060,D,4","024,M,071,D,4","SOD77124 HR PRECIPITATION (IN):0.00  WEATHER(CODE):8  24 HR MAX TEMP (F):62 24 HR MAX TEMP TIME (LST):1213 24 HR MIN TEMP (F):51 24 HR MIN TEMP TIME (LST):0600 AVERAGE STATION PRESSURE:29.685 MINIMUM SEA LEVEL PRESSURE:30.00 TIME OF OCCURRENCE:1857 PEAK WIND SPEED (MPH):23  PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1345  FASTEST 2MIN SPEED (MPH):20 FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1810 AVERAGE WIND SPEED (MPH):8.6  24 HR AVG TEMP (F):57 DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:8   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):62  LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     87AXW093R02     N7GJS072R03     N7GKS075"
"72295023174","2006-03-31T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","05486,5,M,N","016093,5,N,5","+0117,5","+0067,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","07,5,+05486,5,99,9",,,,,"1,99,1,+00305,5,9","3,99,1,+05486,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5","6,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET11203/31/06 00:51:52 METAR KLAX 310850Z 25005KT 10SM FEW010 BKN180 12/07 A3001 RMK AO2 SLP161 T01170067 56009 (BLB)","Q01+999990APOSP "
"72295023174","2006-03-31T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0020,5","05486,5,M,N","016093,5,N,5","+0128,5","+0050,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","07,5,+05486,5,99,9",,,,,"1,99,1,+00305,5,9","3,99,1,+05486,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,,,"MET10603/31/06 01:51:52 METAR KLAX 310950Z 27004KT 10SM FEW010 BKN180 13/05 A3000 RMK AO2 SLP158 T01280050 (BLB)","Q01+999990APOSP "
"72295023174","2006-03-31T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","310,5,N,0026,5","05486,5,M,N","016093,5,N,5","+0122,5","+0056,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","07,5,+05486,5,99,9",,,,,"1,99,1,+00305,5,9","3,99,1,+05486,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,,,"MET10603/31/06 02:51:52 METAR KLAX 311050Z 31005KT 10SM FEW010 BKN180 12/06 A3000 RMK AO2 SLP156 T01220056 (BLB)","Q01+999990APOSP "
"72295023174","2006-03-31T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","310,5,N,0015,5","05486,5,M,N","016093,5,N,5","+0117,5","+0061,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","07,5,+05486,5,99,9",,,,,"1,99,1,+00305,5,9","3,99,1,+05486,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0128,1","999,N,+0117,1",,,,,,,,,,,"10156,5,10037,5","6,9,007,9,+999,9",,,,,,,,,,,,,,,,,"MET12403/31/06 03:51:54 METAR KLAX 311150Z 31003KT 10SM FEW010 BKN180 12/06 A2999 RMK AO2 SLP154 T01170061 10128 20117 56007 (BLB)","Q01+999990APOSP "
"72295023174","2006-03-31T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","310,1,N,0015,1","99999,9,9,N","016000,1,N,1","+0117,1","+0061,1","10154,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9","120,N,+0117,1","240,M,+0167,1",,,,,,,,,,,"10155,1,99999,9","6,1,007,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  31124 72295 32466 63103 10117 20061 30117 40154 56007 91150 333 10167 20117 555 93112;","Q01+999990APOA  Q02 101173APOSP "
"72295023174","2006-03-31T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","05486,5,M,N","016093,5,N,5","+0122,5","+0067,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","07,5,+05486,5,99,9",,,,,"1,99,1,+00305,5,9","3,99,1,+05486,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,,"MET10603/31/06 04:51:51 METAR KLAX 311250Z 00000KT 10SM FEW010 BKN180 12/07 A2998 RMK AO2 SLP151 T01220067 (BLB)","Q01+999990APOSP "
"72295023174","2006-03-31T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0015,5","05400,5,C,N","016093,5,N,5","+0117,5","+0067,5","10152,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+01829,5,99,9","04,5,+03658,5,99,9","07,5,+05400,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+01829,5,9","2,99,1,+03658,5,9","3,99,1,+05400,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,,"MET11303/31/06 05:51:53 METAR KLAX 311350Z 09003KT 10SM FEW010 SCT060 SCT120 12/07 A2999 RMK AO2 SLP152 T01170067 (BLB)","Q01+999990APOSP P01 220003SCOCIG"
"72295023174","2006-03-31T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0020,5","05400,5,C,N","016093,5,N,5","+0122,5","+0061,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+01829,5,99,9","04,5,+03658,5,99,9","08,5,+05400,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+01829,5,9","2,99,1,+03658,5,9","4,99,1,+05400,1,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5","3,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET11903/31/06 06:51:53 METAR KLAX 311450Z 09004KT 10SM FEW010 SCT060 SCT120 12/06 A3001 RMK AO2 SLP160 T01220061 53005 (BLB)","Q01+999990APOSP P01 220003SCOCIG"
"72295023174","2006-03-31T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0015,5","02700,5,C,N","016093,5,N,5","+0128,5","+0067,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","02,5,+00610,5,99,9","04,5,+02286,5,99,9","07,5,+02700,5,99,9","07,5,+03900,5,99,9","08,5,+04800,5,99,9","1,99,1,+00457,5,9","1,99,1,+00610,5,9","2,99,1,+02286,5,9","3,99,1,+02700,1,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,,,,,,,,,"MET12103/31/06 07:56:54 METAR KLAX 311550Z 09003KT 10SM FEW015 FEW020 SCT075 13/07 A3002 RMK AO2 SLP164 VIRGA W T01280067 (RPA)","Q01+999990APOSP P01 220003SCOCIG"
"72295023174","2006-03-31T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","02700,5,C,N","016093,5,N,5","+0133,5","+0067,5","10171,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","02,5,+00610,5,99,9","04,5,+02286,5,99,9","07,5,+02700,5,99,9","08,5,+04200,5,99,9",,"1,99,1,+00457,5,9","1,99,1,+00610,5,9","2,99,1,+02286,5,9","3,99,1,+02700,1,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,,,,,"MET13603/31/06 08:56:12 METAR KLAX 311650Z VRB03KT 10SM FEW015 FEW020 SCT075 13/07 A3004 RMK AO2 RAB19E36DZB36E48 SLP171 P0000 T01330067 (RPA)","Q01+999990APOSP P01 220003SCOCIG"
"72295023174","2006-03-31T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0020,5","01524,5,M,N","016093,5,N,5","+0133,5","+0072,5","10176,5","01,0000,9,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,9","04,5,+00792,5,99,9","07,5,+01524,5,99,9","07,5,+02100,5,99,9","08,5,+04200,5,99,9",,"1,99,1,+00549,5,9","2,99,1,+00792,5,9","3,99,1,+01524,5,9","3,99,1,+02100,1,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1","999,N,+0117,1",,,,,,,,,,,"10176,5,10057,5","2,9,016,9,+999,9",,,,,,,,,,,,,,,,,"MET13703/31/06 09:57:55 METAR KLAX 311750Z 11004KT 10SM FEW018 SCT026 BKN050 13/07 A3005 RMK AO2 SLP176 60000 T01330072 10139 20117 52016 (RPA)","Q01+999990APOSP "
"72295023174","2006-03-31T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","110,1,N,0021,1","99999,9,9,N","016000,1,N,1","+0133,1","+0072,1","10176,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0139,1","240,N,+0117,1",,,,,,,,,,,"10176,1,99999,9","2,1,016,1,+999,9",,,,,,,,,,,,,,,,,"SYN098AAXX  31184 72295 12466 81104 10133 20072 30137 40176 52016 69901 91750 333 10139 20117 555 93118;","Q01+999990APOA  Q02  00002PRCP06Q03 101373APOSP "
"72295023174","2006-03-31T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0020,5","01463,5,M,N","016093,5,N,5","+0144,5","+0072,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","02,5,+00853,5,99,9","07,5,+01463,5,99,9","07,5,+02100,5,99,9","08,5,+04200,5,99,9",,"1,99,1,+00610,5,9","1,99,1,+00853,5,9","3,99,1,+01463,5,9","3,99,1,+02100,1,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,,"MET11303/31/06 10:56:54 METAR KLAX 311850Z 25004KT 10SM FEW020 FEW028 BKN048 14/07 A3006 RMK AO2 SLP180 T01440072 (RPA)","Q01+999990APOSP "
"72295023174","2006-03-31T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","01524,5,M,N","016093,5,N,5","+0150,5","+0072,5","10179,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,9","07,5,+01524,5,99,9","07,5,+02134,5,99,9","07,5,+04200,5,99,9",,,"1,99,1,+00762,5,9","3,99,1,+01524,5,9","3,99,1,+02134,5,9","3,99,1,+04200,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,,"MET11303/31/06 11:51:52 METAR KLAX 311950Z 25005KT 10SM FEW025 BKN050 BKN070 15/07 A3006 RMK AO2 SLP179 T01500072 (RPA)","Q01+999990APOSP "
"72295023174","2006-03-31T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0031,5","01524,5,M,N","016093,5,N,5","+0161,5","+0061,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,9","07,5,+01524,5,99,9","07,5,+02134,5,99,9","07,5,+04200,5,99,9",,,"1,99,1,+00762,5,9","3,99,1,+01524,5,9","3,99,1,+02134,5,9","3,99,1,+04200,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5","0,9,001,9,+999,9",,,,,,,,,,,,,,,,,"MET11903/31/06 12:51:54 METAR KLAX 312050Z VRB06KT 10SM FEW025 BKN050 BKN070 16/06 A3005 RMK AO2 SLP177 T01610061 50001 (RPA)","Q01+999990APOSP "
"72295023174","2006-03-31T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0051,5","01524,5,M,N","016093,5,N,5","+0161,5","+0061,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00975,5,99,9","07,5,+01524,5,99,9","07,5,+01981,5,99,9","07,5,+04200,5,99,9",,,"1,99,1,+00975,5,9","3,99,1,+01524,5,9","3,99,1,+01981,5,9","3,99,1,+04200,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,,,"MET11303/31/06 13:51:58 METAR KLAX 312150Z 25010KT 10SM FEW032 BKN050 BKN065 16/06 A3005 RMK AO2 SLP174 T01610061 (RPA)","Q01+999990APOSP "
"72295023174","2006-03-31T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0051,5","01829,5,M,N","016093,5,N,5","+0156,5","+0072,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00975,5,99,9","07,5,+01829,5,99,9","07,5,+02438,5,99,9","07,5,+04200,5,99,9",,,"1,99,1,+00975,5,9","3,99,1,+01829,5,9","3,99,1,+02438,5,9","3,99,1,+04200,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,,,"MET11303/31/06 14:51:53 METAR KLAX 312250Z 25010KT 10SM FEW032 BKN060 BKN080 16/07 A3005 RMK AO2 SLP174 T01560072 (RPA)","Q01+999990APOSP "
"72295023174","2006-03-31T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","01829,5,M,N","016093,5,N,5","+0150,5","+0072,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00914,5,99,9","07,5,+01829,5,99,9","07,5,+04267,5,99,9",,,,"1,99,1,+00914,5,9","3,99,1,+01829,5,9","3,99,1,+04267,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0133,1",,,,,,,,,,,"10173,5,10054,5","6,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET13003/31/06 15:51:53 METAR KLAX 312350Z 25009KT 10SM FEW030 BKN060 BKN140 15/07 A3004 RMK AO2 SLP172 T01500072 10167 20133 56004 (LE)","Q01+999990APOSP "
"72295023174","2006-04-01T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0046,1","99999,9,9,N","016000,1,N,1","+0150,1","+0072,1","10172,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","6,1,004,1,+999,9",,,,,,,,,,,,,,,,,"SYN076AAXX  01004 72295 32566 62509 10150 20072 30134 40172 56004 92350 555 90100;","Q01 101343APOSP "
"72295023174","2006-04-01T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","01829,5,M,N","016093,5,N,5","+0144,5","+0078,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01829,5,99,9","08,5,+02134,5,99,9",,,,,"3,99,1,+01829,5,9","4,99,1,+02134,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,,"MET10503/31/06 16:51:57 METAR KLAX 010050Z 24008KT 10SM BKN060 OVC070 14/08 A3006 RMK AO2 SLP177 T01440078 (LE)",
"72295023174","2006-04-01T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0031,5","01829,5,M,N","016093,5,N,5","+0139,5","+0089,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00914,5,99,9","07,5,+01829,5,99,9","07,5,+04267,5,99,9",,,,"1,99,1,+00914,5,9","3,99,1,+01829,5,9","3,99,1,+04267,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,,"MET11203/31/06 17:51:52 METAR KLAX 010150Z 24006KT 10SM FEW030 BKN060 BKN140 14/09 A3007 RMK AO2 SLP180 T01390089 (LE)",
"72295023174","2006-04-01T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","01676,5,M,N","016093,5,N,5","+0139,5","+0083,5","10186,5","01,0000,2,5","03,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00914,5,99,9","07,5,+01676,5,99,9","07,5,+04267,5,99,9",,,,"1,99,1,+00914,5,9","3,99,1,+01676,5,9","3,99,1,+04267,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5","3,9,013,9,+999,9",,,,,,,,,,,,,,,,,"MET11803/31/06 18:53:54 METAR KLAX 010250Z 25006KT 10SM FEW030 BKN055 BKN140 14/08 A3008 RMK AO2 SLP186 T01390083 53013 (LE)","Q01  00002PRCP03"
"72295023174","2006-04-01T03:46:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","220,5,N,0026,5","01524,5,M,N","016093,5,N,5","+0140,5","+0080,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00732,5,99,9","04,5,+00975,5,99,9","08,5,+01524,5,99,9",,,,"1,99,1,+00732,5,9","2,99,1,+00975,5,9","4,99,1,+01524,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,,,"MET11003/31/06 19:47:51 SPECI KLAX 010346Z 22005KT 10SM FEW024 SCT032 OVC050 14/08 A3011 RMK AO2 RAB20E34 P0000 (AR)",
"72295023174","2006-04-01T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0020,5","01524,5,M,N","016093,5,N,5","+0139,5","+0083,5","10194,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"02,5,+00732,5,99,9","04,5,+00975,5,99,9","08,5,+01524,5,99,9",,,,"1,99,1,+00732,5,9","2,99,1,+00975,5,9","4,99,1,+01524,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,"61,1",,,,,,,,,,,"MET13403/31/06 19:52:07 METAR KLAX 010350Z VRB04KT 10SM -RA FEW024 SCT032 OVC050 14/08 A3011 RMK AO2 RAB20E34B50 SLP194 P0000 T01390083 (AR)",
"72295023174","2006-04-01T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","190,5,N,0026,5","01128,5,M,N","016093,5,N,5","+0144,5","+0078,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+00853,5,99,9","08,5,+01128,5,99,9",,,,"1,99,1,+00305,5,9","2,99,1,+00853,5,9","4,99,1,+01128,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,,,"MET12603/31/06 20:51:54 METAR KLAX 010450Z 19005KT 10SM FEW010 SCT028 OVC037 14/08 A3011 RMK AO2 RAE0359 SLP197 P0000 T01440078 (AR)",
